timestamp_us,phase_onnx,raw_phase_onnx,stride_rate_hz_onnx,cos_value_onnx,sin_value_onnx,total_predictions_onnx,phase_keras,raw_phase_keras,stride_rate_hz_keras,cos_value_keras,sin_value_keras,total_predictions_keras,phase_error_cycle,phase_error_percent,phase_abs_error_percent
609117492,0.0826829211164758,0.9244714873766756,0.8315806984901428,1.2230380773544312,-0.628293514251709,11,0.08268294762449088,0.9244714624925476,0.8315807580947876,1.223037838935852,-0.6282936334609985,11,2.650801511627776e-08,2.650801511627776e-06,2.650801511627776e-06
609150826,0.1069222108770654,0.9920691953848612,0.727178692817688,1.1754132509231567,-0.0586202107369899,12,0.10692223937190197,0.9920692378437662,0.7271787524223328,1.175413727760315,-0.058619920164346695,12,2.8494836601389295e-08,2.8494836601389295e-06,2.8494836601389295e-06
609184160,0.1305534414885517,0.1305534414885517,0.748837947845459,0.9816124439239502,1.0526224374771118,13,0.13055343054730123,0.13055343054730123,0.748837947845459,0.9816128015518188,1.052622675895691,13,-1.0941250461193874e-08,-1.0941250461193874e-06,1.0941250461193874e-06
609217494,0.139148855061384,0.139148855061384,0.7876598834991455,1.1975185871124268,1.4318904876708984,14,0.13914883691540764,0.13914883691540758,0.7876601219177246,1.197519063949585,1.4318907260894775,14,-1.8145976388161955e-08,-1.8145976388161955e-06,1.8145976388161955e-06
609250828,0.1661433138957143,0.1404370103157355,0.8098337650299072,1.2473020553588867,1.5161864757537842,15,0.16614329574973788,0.14043699623546604,0.8098337650299072,1.247302770614624,1.516187071800232,15,-1.8145976388161955e-08,-1.8145976388161955e-06,1.8145976388161955e-06
609284162,0.1930650947998484,0.1411125047252819,0.8076534271240234,1.2453796863555908,1.527013659477234,16,0.19306508062751498,0.14111249726363526,0.807653546333313,1.2453798055648804,1.5270136594772339,16,-1.4172333417938887e-08,-1.4172333417938887e-06,1.4172333417938887e-06
609317496,0.2195089775831024,0.1494689303992362,0.7933164834976196,1.1016520261764526,1.5057026147842407,17,0.21950895943712598,0.1494689221920715,0.7933163642883301,1.1016521453857422,1.5057026147842407,17,-1.8145976388161955e-08,-1.8145976388161955e-06,1.8145976388161955e-06
609350830,0.2460602083315969,0.1654014092495987,0.796536922454834,0.837182343006134,1.4237815141677856,18,0.24606019018562045,0.16540136643316836,0.796536922454834,0.8371829986572266,1.4237817525863647,18,-1.8145976443673106e-08,-1.8145976443673106e-06,1.8145976443673106e-06
609384164,0.2728455343356252,0.203320949114195,0.8035597801208496,0.3985158205032348,1.3195769786834717,19,0.2728455102291843,0.20332093593803416,0.8035596013069153,0.3985159397125244,1.3195769786834717,19,-2.410644089900771e-08,-2.410644089900771e-06,2.410644089900771e-06
609417498,0.2968610722333709,0.2313622983591027,0.720466136932373,0.1588916182518005,1.3506324291229248,20,0.29686105607421603,0.23136229713687756,0.7204663753509521,0.15889155864715576,1.350631833076477,20,-1.615915484753927e-08,-1.615915484753927e-06,1.615915484753927e-06
609450832,0.3184538521876454,0.2582042269937976,0.6477833986282349,-0.0797828137874603,1.5463467836380005,21,0.318453838015312,0.2582042078737567,0.6477834582328796,-0.0797826275229454,1.5463467836380005,21,-1.4172333362427736e-08,-1.4172333362427736e-06,1.4172333362427736e-06
609484166,0.3470779536674936,0.1829131834182491,0.8587230443954468,0.7456579208374023,1.6629465818405151,22,0.34707793750833876,0.18291316540021949,0.858722984790802,0.7456580400466919,1.662946343421936,22,-1.615915484753927e-08,-1.615915484753927e-06,1.615915484753927e-06
609517500,0.3782031097521901,0.1679091129870635,0.9337546825408936,0.8600155711174011,1.5168142318725586,23,0.37820310154032116,0.16790915431321551,0.9337549209594727,0.8600149154663086,1.5168139934539795,23,-8.211868962604285e-09,-8.211868962604285e-07,8.211868962604285e-07
609550834,0.4124029356748382,0.1755668017346847,1.0259947776794434,0.6855258941650391,1.357348918914795,24,0.41240292746296925,0.17556680752806558,1.0259947776794434,0.6855260729789734,1.3573493957519531,24,-8.211868962604285e-09,-8.211868962604285e-07,8.211868962604285e-07
609584168,0.4457309403529286,0.1755045967487783,0.9998401403427124,0.619101881980896,1.2246389389038086,25,0.44573092816741666,0.17550459071593108,0.9998400211334229,0.6191020607948303,1.2246391773223877,25,-1.2185511932827353e-08,-1.2185511932827353e-06,1.2185511932827353e-06
609617502,0.4717305281272053,0.1649932065868569,0.779987633228302,0.5028715133666992,0.8502264618873596,26,0.4717305179285149,0.1649932129876968,0.7799876928329468,0.502871572971344,0.850226640701294,26,-1.0198690392204668e-08,-1.0198690392204668e-06,1.0198690392204668e-06
609650836,0.4966672597835977,0.157284042948605,0.7481019496917725,0.4610426723957062,0.6997992396354675,27,0.4966672535585503,0.15728398923402429,0.748102068901062,0.4610430896282196,0.6997993588447571,27,-6.2250474219816e-09,-6.2250474219816e-07,6.2250474219816e-07
609684170,0.5224061467757344,0.1457907500674183,0.7721666097640991,0.5547683238983154,0.7225877642631531,28,0.5224061385638654,0.1457907387163866,0.7721665501594543,0.5547680854797363,0.7225873470306396,28,-8.211868962604285e-09,-8.211868962604285e-07,8.211868962604285e-07
609717504,0.5494901158919453,0.136130437785421,0.8125190734863281,0.6119670271873474,0.704160213470459,29,0.5494901156273623,0.1361304481111575,0.8125193119049072,0.6119672060012817,0.7041605114936829,29,-2.645830221581491e-10,-2.645830221581491e-08,2.645830221581491e-08
609750838,0.5774149436265746,0.1329350770753448,0.8377448320388794,0.6672958731651306,0.7373880743980408,30,0.5774149473356346,0.1329350679856866,0.837744951248169,0.6672961115837097,0.7373882532119751,30,3.709059948064919e-09,3.709059948064919e-07,3.709059948064919e-07
609784172,0.6065332590053996,0.1206214296911459,0.8735494613647461,0.7856816053390503,0.7435984015464783,31,0.6065332567539949,0.12062140956058731,0.8735492825508118,0.785681426525116,0.7435980439186096,31,-2.2514046182919856e-09,-2.2514046182919856e-07,2.2514046182919856e-07
609817506,0.6527374802540262,0.1041784269180614,0.9240844249725342,0.9971320629119872,0.765243411064148,32,0.6527374839630862,0.10417842733584133,0.9240845441818237,0.9971318244934082,0.7652432322502136,32,3.709059948064919e-09,3.709059948064919e-07,3.709059948064919e-07
609850840,0.7007130263756235,0.0868367557415078,0.9595109224319458,1.2398008108139038,0.752662181854248,33,0.700713024124219,0.0868367805002137,0.9595108032226562,1.2398005723953247,0.7526623010635376,33,-2.251404507269683e-09,-2.251404507269683e-07,2.251404507269683e-07
609884174,0.7499018906067331,0.0527882720862824,0.9837772846221924,1.4740216732025146,0.5076550841331482,34,0.7499018943157931,0.05278822605990396,0.9837774038314819,1.4740216732025146,0.50765460729599,34,3.7090600590872214e-09,3.7090600590872214e-07,3.7090600590872214e-07
609917508,0.7942622838924844,0.9273978215154266,0.8872078657150269,0.8312150835990906,-0.4078699946403503,35,0.7942622876015445,0.9273978439966555,0.8872078657150269,0.8312154412269592,-0.40787002444267273,35,3.7090600590872214e-09,3.7090600590872214e-07,3.7090600590872214e-07
609950842,0.8323449669788797,0.8882666863018924,0.7616536617279053,0.5756283402442932,-0.486856997013092,36,0.8323449766484042,0.8882666896239694,0.7616537809371948,0.575628399848938,-0.48685702681541443,36,9.669524514421823e-09,9.669524514421823e-07,9.669524514421823e-07
609984176,0.8739361165474374,0.9015629937216671,0.8318229913711548,0.6556748151779175,-0.4666069447994232,37,0.8739361321774265,0.9015629431088816,0.8318231105804443,0.6556744575500488,-0.466607004404068,37,1.5629989080778728e-08,1.5629989080778728e-06,1.5629989080778728e-06
610017510,0.9017606535067676,0.8375402096702413,0.8347361087799072,0.3362440466880798,-0.5483893752098083,38,0.9017606691367568,0.8375402076517262,0.8347361087799072,0.3362439274787903,-0.548389196395874,38,1.562998919180103e-08,1.562998919180103e-06,1.562998919180103e-06
610050844,0.9267590402077158,0.8139395268352396,0.7499516010284424,0.2568717002868652,-0.6046168804168701,39,0.9267590558377049,0.8139394926091466,0.7499516010284424,0.2568715214729309,-0.6046168208122253,39,1.5629989080778728e-08,1.5629989080778728e-06,1.5629989080778728e-06
610084178,0.9492925324549796,0.7933518579816659,0.6760047674179077,0.209725946187973,-0.7508165240287781,40,0.9492925480849685,0.7933518266184543,0.6760047674179077,0.20972588658332825,-0.7508168816566467,40,1.5629988969756425e-08,1.5629988969756425e-06,1.5629988969756425e-06
610117512,0.9701818206420064,0.7693053518941595,0.6266786456108093,0.1096058785915374,-0.8991640210151672,41,0.970181834285174,0.7693053271720114,0.6266785860061646,0.10960572957992554,-0.8991639614105225,41,1.3643167595667194e-08,1.3643167595667194e-06,1.3643167595667194e-06
610150846,0.9886059560885548,0.7586886830833349,0.5527240633964539,0.0576585866510868,-1.0551116466522217,42,0.988605963771258,0.7586886508700532,0.5527238845825195,0.05765838548541069,-1.0551118850708008,42,7.682703140332592e-09,7.682703140332592e-07,7.682703140332592e-07
610184180,0.0065044441332935,0.7548658317720792,0.5369546413421631,0.0324941612780094,-1.0625100135803225,43,0.006504449829175307,0.7548657910630074,0.5369545817375183,0.03249388560652733,-1.0625098943710327,43,5.69588176624336e-09,5.69588176624336e-07,5.69588176624336e-07
610217514,0.0245532630394418,0.7458626696561613,0.5414645671844482,-0.0275090001523494,-1.057978630065918,44,0.024553268735323583,0.745862665084038,0.5414645671844482,-0.027509024366736412,-1.0579783916473389,44,5.69588176624336e-09,5.69588176624336e-07,5.69588176624336e-07
610250848,0.0434691387922087,0.743264070865825,0.5674762725830078,-0.0420153997838497,-0.9921371340751648,45,0.043469144488090514,0.743264084162247,0.5674762725830078,-0.042015306651592255,-0.9921368956565857,45,5.69588176624336e-09,5.69588176624336e-07,5.69588176624336e-07
610284182,0.06333268270001,0.784165923791844,0.5959063172340393,0.1856216788291931,-0.8513569831848145,46,0.06333269038271332,0.7841659663398318,0.5959063768386841,0.18562191724777222,-0.8513569831848145,46,7.682703362377197e-09,7.682703362377197e-07,7.682703362377197e-07
610317516,0.0900081911196827,0.920520885758354,0.8002652525901794,1.1863689422607422,-0.6471646428108215,47,0.09000819880238596,0.9205208415000294,0.8002652525901794,1.186368703842163,-0.6471649408340454,47,7.682703251354894e-09,7.682703251354894e-07,7.682703251354894e-07
610350850,0.1142445125689624,0.9568391677601192,0.7270896434783936,1.5393259525299072,-0.4279896020889282,48,0.11424452422530873,0.9568391509195032,0.7270897626876831,1.5393260717391968,-0.42798981070518494,48,1.1656346332600265e-08,1.1656346332600265e-06,1.1656346332600265e-06
610384184,0.1379886625717599,0.9483358224416524,0.7123245000839233,1.2742376327514648,-0.4288061559200287,49,0.13798867422810618,0.9483358102239953,0.7123245000839233,1.2742377519607544,-0.4288063049316406,49,1.1656346332600265e-08,1.1656346332600265e-06,1.1656346332600265e-06
610417518,0.1591891923060535,0.9705030665264816,0.6360158920288086,1.1346853971481323,-0.2127379477024078,50,0.1591892039623998,0.9705030675362608,0.6360158920288086,1.1346852779388428,-0.21273791790008545,50,1.1656346332600265e-08,1.1656346332600265e-06,1.1656346332600265e-06
610450852,0.178236281723829,0.0981427427381952,0.5714126825332642,0.5551892518997192,0.3935526907444,51,0.1782362894065323,0.0981427171144133,0.5714125633239746,0.5551896095275879,0.3935528099536896,51,7.682703362377197e-09,7.682703362377197e-07,7.682703362377197e-07
610484186,0.2008979648487811,0.200897964848781,0.6359660029411316,0.2817640602588653,0.884122908115387,52,0.20089792058914385,0.20089792058914385,0.635965883731842,0.2817643880844116,0.8841230869293213,52,-4.4259637288490694e-08,-4.425963728849069e-06,4.425963728849069e-06
610517520,0.2284591726273863,0.2284591726273864,0.6855052709579468,0.1682313084602356,1.2353821992874146,53,0.22845917861877724,0.2284591786187772,0.6855053305625916,0.1682312935590744,1.2353824377059937,53,5.991390938930863e-09,5.991390938930863e-07,5.991390938930863e-07
610550854,0.2516713750174214,0.2292998004065618,0.6963660717010498,0.1846551299095153,1.4117193222045898,54,0.2516713849824552,0.22929984469514503,0.6963661909103394,0.18465466797351837,1.4117188453674316,54,9.965033909153931e-09,9.96503390915393e-07,9.96503390915393e-07
610584188,0.2745988857557941,0.235931984203138,0.6878253221511841,0.1326070129871368,1.4963067770004272,55,0.27459888976036356,0.2359319774550278,0.6878251433372498,0.1326070874929428,1.4963068962097168,55,4.004569453819329e-09,4.004569453819329e-07,4.004569453819329e-07
610617522,0.297712684850948,0.2551988579592843,0.6934139728546143,-0.0444725416600704,1.3609733581542969,56,0.2977126888555174,0.2551987939086203,0.6934139728546143,-0.04447200894355774,1.360973834991455,56,4.004569342797026e-09,4.0045693427970264e-07,4.0045693427970264e-07
610650856,0.3209349405577351,0.2515908807273871,0.6966676712036133,-0.0123058520257473,1.2310614585876465,57,0.3209349445623045,0.25159090640450643,0.6966676712036133,-0.012306049466133118,1.231061339378357,57,4.004569342797026e-09,4.0045693427970264e-07,4.0045693427970264e-07
610684190,0.3421577306400308,0.2516297690369896,0.6366837024688721,-0.0137686394155025,1.3445281982421875,58,0.3421577346446002,0.25162977815192594,0.6366837024688721,-0.013768717646598816,1.344528317451477,58,4.004569342797026e-09,4.0045693427970264e-07,4.0045693427970264e-07
610717524,0.3641690464626321,0.2402261649479886,0.6603394746780396,0.0861776769161224,1.4015334844589231,59,0.3641690464935585,0.24022614723377678,0.66033935546875,0.08617784082889557,1.401533603668213,59,3.092637257395836e-11,3.092637257395836e-09,3.092637257395836e-09
610750858,0.3911407919536599,0.1793098790536592,0.809152364730835,0.650089681148529,1.3661035299301147,60,0.39114079794505086,0.17930986800300172,0.8091525435447693,0.6500897407531738,1.3661034107208252,60,5.991390938930863e-09,5.991390938930863e-07,5.991390938930863e-07
610784192,0.4215486538222003,0.1704828068060359,0.9122358560562134,0.7035039663314819,1.2889153957366943,61,0.4215486558399483,0.17048283463964645,0.9122357368469238,0.7035036087036133,1.2889152765274048,61,2.017747968707795e-09,2.0177479687077948e-07,2.0177479687077948e-07
610817526,0.4539270412733722,0.180405807327365,0.9713516235351562,0.5803093314170837,1.2414264678955078,62,0.45392703931747724,0.18040580651094942,0.9713515043258667,0.5803094506263733,1.241426706314087,62,-1.955894946004122e-09,-1.955894946004122e-07,1.955894946004122e-07
610850860,0.4844469559004474,0.1710797202916139,0.915597438812256,0.6339552402496338,1.1719231605529783,63,0.4844469579181954,0.17107969524282085,0.9155975580215454,0.6339554786682129,1.1719231605529785,63,2.017747968707795e-09,2.0177479687077948e-07,2.0177479687077948e-07
610884194,0.511367681802369,0.183311458767597,0.8076217770576477,0.3983615934848785,0.8944039344787598,64,0.511367679846474,0.18331143954085474,0.8076216578483582,0.39836156368255615,0.8944035768508911,64,-1.955895001515273e-09,-1.9558950015152732e-07,1.9558950015152732e-07
610917528,0.5358644437601734,0.1783313885976398,0.7349028587341309,0.3334458172321319,0.6897442936897278,65,0.5358644437910999,0.17833138785892289,0.7349029183387756,0.3334459364414215,0.6897445321083069,65,3.092648359626082e-11,3.0926483596260823e-09,3.0926483596260823e-09
610950862,0.5611212682535816,0.1708798651887461,0.7577047348022461,0.3597414195537567,0.6630234718322754,66,0.5611212662976865,0.17087985966191527,0.7577046751976013,0.3597414493560791,0.6630234718322754,66,-1.955895001515273e-09,-1.9558950015152732e-07,1.9558950015152732e-07
610984196,0.590062822084682,0.1380333765581151,0.8682466149330139,0.5897273421287537,0.695186197757721,67,0.5900628221156085,0.13803342849443023,0.8682466745376587,0.5897271037101746,0.6951863765716553,67,3.092648359626082e-11,3.0926483596260823e-09,3.0926483596260823e-09
611017530,0.620886644900895,0.1204059382511091,0.9247146844863892,0.7781512141227722,0.7344765663146973,68,0.6208866449318214,0.12040593071838855,0.9247146844863892,0.7781510353088379,0.7344763278961182,68,3.092648359626082e-11,3.0926483596260823e-09,3.0926483596260823e-09
611050864,0.6696386070858009,0.0954743084362074,0.97503924369812,1.001659870147705,0.6851000189781189,69,0.669638601156263,0.09547433016691079,0.9750391244888306,1.0016597509384155,0.6851001381874084,69,-5.929537971738341e-09,-5.929537971738341e-07,5.929537971738341e-07
611084198,0.7237906904827125,0.0733724765683324,1.0830416679382324,1.0542933940887451,0.5236790180206299,70,0.7237906726322456,0.07337247656833246,1.0830414295196533,1.0542933940887451,0.5236790180206299,70,-1.7850466882407545e-08,-1.7850466882407545e-06,1.7850466882407545e-06
611117532,0.7788426430831916,0.0500540722612105,1.1010390520095823,1.1285161972045898,0.3671010732650757,71,0.7788426252327247,0.050054042999257156,1.1010390520095825,1.1285160779953003,0.3671008050441742,71,-1.7850466882407545e-08,-1.7850466882407545e-06,1.7850466882407545e-06
611150866,0.8334929736267097,0.9883358883754696,1.093006610870361,1.100682020187378,-0.0808112695813179,72,0.8334929498157784,0.9883358726765968,1.0930064916610718,1.100682258605957,-0.08081139624118805,72,-2.3810931337742147e-08,-2.3810931337742147e-06,2.3810931337742147e-06
611184200,0.8762412520824288,0.8762412520824288,1.073832631111145,0.6058535575866699,-0.5964763760566711,73,0.8762412917145913,0.8762412917145913,1.0738327503204346,0.6058536171913147,-0.596476137638092,73,3.9632162551761496e-08,3.96321625517615e-06,3.96321625517615e-06
611217534,0.9102233660795704,0.8019275911474008,1.0194634199142456,0.229773074388504,-0.6790720820426941,74,0.9102234096853759,0.8019275826649475,1.0194635391235352,0.22977307438850403,-0.6790722012519836,74,4.360580541096226e-08,4.360580541096226e-06,4.360580541096226e-06
611250868,0.9454865110495104,0.7875747454916078,1.0578943490982056,0.1625339835882187,-0.6756048202514648,75,0.9454865546553161,0.7875747323435969,1.0578943490982056,0.1625339388847351,-0.6756048798561096,75,4.3605805633006867e-08,4.360580563300687e-06,4.360580563300687e-06
611284202,0.982365140575013,0.7386162866773143,1.1063588857650757,-0.0497914664447307,-0.6949436664581299,76,0.9823651881544616,0.7386162991608811,1.1063590049743652,-0.049791403114795685,-0.6949435472488403,76,4.7579448603229935e-08,4.7579448603229935e-06,4.7579448603229935e-06
611317536,0.0204480183699145,0.7025472029221143,1.142486333847046,-0.2283800989389419,-0.7431452870368958,77,0.020448065949363103,0.7025471849429377,1.142486333847046,-0.22838033735752106,-0.743145763874054,77,4.7579448603229935e-08,4.7579448603229935e-06,4.7579448603229935e-06
611350870,0.0576227319815172,0.7087368561852265,1.1152414083480835,-0.1831123381853103,-0.6903814077377319,78,0.057622779560965884,0.7087368084351484,1.1152414083480835,-0.18311259150505066,-0.6903815269470215,78,4.757944871425224e-08,4.757944871425224e-06,4.757944871425224e-06
611384204,0.0904250515081896,0.7763325457265806,0.9840695858001708,0.1070697009563446,-0.6412177085876465,79,0.09042510306128124,0.7763324653566548,0.9840697050094604,0.10706938803195953,-0.641217827796936,79,5.1553091684475305e-08,5.1553091684475305e-06,5.1553091684475305e-06
611417538,0.1237718594648852,0.6181001422658534,1.0004042387008667,-0.7641454935073853,-0.700604259967804,80,0.1237719110179768,0.6181001619391209,1.0004042387008667,-0.7641454339027405,-0.7006043791770935,80,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611450872,0.1723986280539049,0.5965549851017815,0.9725353717803956,-0.8688096404075623,-0.602934718132019,81,0.17239867960699656,0.5965549822427079,0.9725353717803955,-0.8688097596168518,-0.6029347777366638,81,5.1553091684475305e-08,5.1553091684475305e-06,5.1553091684475305e-06
611484206,0.2208774638750567,0.5856174849806368,0.9695767164230348,-0.9396343231201172,-0.5606301426887512,82,0.2208775154281483,0.5856174849806368,0.9695767164230347,-0.9396343231201172,-0.5606301426887512,82,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611517540,0.255296420313757,0.7921868809725775,1.0325686931610107,0.280927300453186,-1.034892439842224,83,0.25529646789320565,0.792186893778714,1.0325685739517212,0.2809273898601532,-1.0348924398422241,83,4.7579448603229935e-08,4.7579448603229935e-06,4.7579448603229935e-06
611550874,0.2867287747639829,0.8896023122574905,0.9429706335067748,0.8887341022491455,-0.738973081111908,84,0.28672882631707447,0.8896023102004146,0.9429707527160645,0.8887338638305664,-0.7389729022979736,84,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611584208,0.3168251348116412,0.9317188412091064,0.9028908014297484,1.2891439199447632,-0.5897050499916077,85,0.3168251863647328,0.9317188472944133,0.9028908014297485,1.2891439199447632,-0.5897049903869629,85,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611617542,0.3444113962430173,0.937576375788378,0.8275878429412842,1.2273876667022705,-0.5077106952667236,86,0.34441144779610894,0.937576349389731,0.8275878429412842,1.2273876667022705,-0.5077109336853027,86,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611650876,0.3697871280291095,0.9710264469558744,0.7612719535827637,0.9741554260253906,-0.1793266981840133,87,0.36978717759537955,0.9710264882277914,0.7612718939781189,0.9741553068161011,-0.17932641506195068,87,4.9566269977319166e-08,4.956626997731917e-06,4.956626997731917e-06
611684210,0.3928900155006264,0.1435829502446332,0.6930866241455078,0.7288675308227539,0.9225707054138184,88,0.39289006904053947,0.1435829832288004,0.6930867433547974,0.7288671731948853,0.9225706458091736,88,5.3539913058564537e-08,5.353991305856454e-06,5.353991305856454e-06
611717544,0.4201031637766376,0.1522724431713549,0.8163944482803345,0.997734308242798,1.415326476097107,89,0.4201032173165506,0.15227246108133313,0.8163944482803345,0.9977340698242188,1.415326476097107,89,5.3539912947542234e-08,5.353991294754223e-06,5.353991294754223e-06
611750878,0.4472111178019061,0.1515661285530163,0.8132386207580566,1.1379796266555786,1.5991525650024414,90,0.44721116935499766,0.15156610946785154,0.8132385611534119,1.1379797458648682,1.5991523265838623,90,5.1553091573453e-08,5.1553091573453e-06,5.1553091573453e-06
611784212,0.4742161902366494,0.1539944852605616,0.8101521730422974,1.1641862392425537,1.6899818181991575,91,0.4742162378160979,0.15399448813659217,0.8101520538330078,1.1641863584518433,1.6899820566177368,91,4.757944849220763e-08,4.757944849220763e-06,4.757944849220763e-06
611817546,0.5007004611272032,0.1629199255527113,0.7945281267166138,1.0561392307281494,1.7337138652801514,92,0.5007005087066517,0.16291992867206312,0.7945281267166138,1.0561391115188599,1.7337137460708618,92,4.757944849220763e-08,4.757944849220763e-06,4.757944849220763e-06
611850880,0.5288219206113036,0.1720106268085311,0.8436437845230103,0.7540597319602966,1.4136428833007812,93,0.5288219681907521,0.17201065362754406,0.8436437845230103,0.7540595531463623,1.4136431217193604,93,4.757944849220763e-08,4.757944849220763e-06,4.757944849220763e-06
611884214,0.5552984667398945,0.2060109498390771,0.794296383857727,0.390063613653183,1.375151753425598,94,0.5552985103457,0.20601094302465067,0.7942962646484375,0.39006364345550537,1.3751516342163086,94,4.3605805521984564e-08,4.360580552198456e-06,4.360580552198456e-06
611917548,0.580135533469758,0.2576975119771877,0.7451120018959045,-0.0708864033222198,1.464515209197998,95,0.5801355870096709,0.2576975555980086,0.7451122999191284,-0.07088680565357208,1.464515209197998,95,5.3539912947542234e-08,5.353991294754223e-06,5.353991294754223e-06
611950882,0.6053524427193816,0.1878156596951429,0.7565072774887085,0.669391393661499,1.6251630783081057,96,0.6053524962592945,0.18781566321278667,0.7565072774887085,0.6693911552429199,1.6251626014709473,96,5.3539912947542234e-08,5.353991294754223e-06,5.353991294754223e-06
611984216,0.6351594381112273,0.1721882174395723,0.8942098617553711,0.7387845516204834,1.3887357711791992,97,0.6351594817170327,0.17218817382450793,0.8942095637321472,0.7387848496437073,1.3887354135513306,97,4.360580541096226e-08,4.360580541096226e-06,4.360580541096226e-06
612017550,0.6679312082706308,0.1717699638871638,0.9831531047821044,0.7628535032272339,1.4249356985092163,98,0.6679312598237221,0.17176998050808143,0.9831533432006836,0.7628535032272339,1.424936056137085,98,5.15530913514084e-08,5.15530913514084e-06,5.15530913514084e-06
612050884,0.7176751586376047,0.1660166388576823,0.9948790073394777,0.8286337852478027,1.4217934608459473,99,0.717675210190696,0.16601663552694493,0.9948790073394775,0.8286339640617371,1.4217936992645264,99,5.15530913514084e-08,5.15530913514084e-06,5.15530913514084e-06
612084218,0.7628672512946939,0.1695464384171144,0.9038418531417848,0.7263489961624146,1.3123509883880615,100,0.7628673088082497,0.16954643782534812,0.9038419723510742,0.7263489365577698,1.312350869178772,100,5.7513555806743e-08,5.7513555806743e-06,5.7513555806743e-06
612117552,0.8012479218421793,0.1810553750439011,0.767613410949707,0.3952416479587555,0.8545951843261719,101,0.8012479793557351,0.18105535286877247,0.767613410949707,0.39524173736572266,0.8545950651168823,101,5.7513555806743e-08,5.7513555806743e-06,5.7513555806743e-06
612150886,0.8371747764526224,0.1783423664111462,0.7185370922088623,0.3637890517711639,0.752642810344696,102,0.8371748280057137,0.17834235057511777,0.7185369729995728,0.36378923058509827,0.7526429891586304,102,5.15530913514084e-08,5.15530913514084e-06,5.15530913514084e-06
612184220,0.8778332444606638,0.1515558271836047,0.8131693601608276,0.6124728918075562,0.8605632185935974,103,0.8778332930335229,0.151555826062968,0.8131693005561829,0.6124730706214905,0.8605634570121765,103,4.8572859068229945e-08,4.8572859068229945e-06,4.8572859068229945e-06
