local_time,arrival_time_monotonic,timestamp_ms,role,role_label,mac_address,foot_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
2026-04-02 13:03:46.833,1965.839487315,1775106226833,right_insole,右鞋垫,FF:25:02:05:18:F3,2,881,517,1970,0,0,0,996,913,2411,0,0,0,1482,0,0,0,808,0
2026-04-02 13:03:46.954,1965.960595336,1775106226954,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,1988,0,0,0,0,0,2397,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:46.986,1965.992316149,1775106226986,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2163,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.043,1966.049599355,1775106227043,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2209,0,0,0,0,0,2499,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.043,1966.04968591,1775106227043,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2245,0,0,0,0,0,2471,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.104,1966.11035144,1775106227104,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2307,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.163,1966.169507519,1775106227163,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2327,0,0,0,0,0,2512,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.223,1966.229270948,1775106227223,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2289,0,0,0,0,0,2503,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.253,1966.259550303,1775106227253,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2057,0,0,0,0,0,2405,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.313,1966.319539093,1775106227313,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2054,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.373,1966.3795328,1775106227373,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,4648,602,0,0,0,0,5045,586,0,0,0,0,0,0,0,0
2026-04-02 13:03:47.403,1966.409505189,1775106227403,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8753,3150,0,0,0,0,9630,3484,0,0,0,0,544,0,0,0
2026-04-02 13:03:47.493,1966.499494699,1775106227493,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9596,4375,0,0,0,0,10681,4799,206,0,0,0,1207,0,0,0
2026-04-02 13:03:47.553,1966.559441301,1775106227553,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8967,4411,0,0,0,0,10014,4898,910,354,8,0,1614,501,335,0
2026-04-02 13:03:47.613,1966.619541284,1775106227613,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8006,4000,0,0,264,0,8780,4463,1403,1161,1479,0,2205,1113,1125,0
2026-04-02 13:03:47.613,1966.619638487,1775106227613,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6912,3183,0,0,996,0,7428,3643,1518,1594,2102,0,2211,1443,1557,0
2026-04-02 13:03:47.703,1966.709584691,1775106227703,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,5886,2620,0,0,1255,0,6346,2847,1449,1729,2568,0,2274,1575,1880,0
2026-04-02 13:03:47.733,1966.739360813,1775106227733,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,5460,2369,0,0,1489,0,5819,2413,1488,1987,2868,0,2336,1695,2093,0
2026-04-02 13:03:47.913,1966.919324876,1775106227913,right_insole,右鞋垫,FF:25:02:05:18:F3,2,355,0,4892,1885,0,196,1940,0,5016,1951,1526,2479,3564,0,2300,2039,2719,0
2026-04-02 13:03:47.913,1966.919401878,1775106227913,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1215,0,4061,1058,0,578,2785,386,4026,834,1390,3030,4582,0,2031,2244,3386,0
2026-04-02 13:03:47.913,1966.919429858,1775106227913,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1851,0,3342,152,0,477,3735,1007,3358,0,520,2692,5632,0,1010,1818,4054,481
2026-04-02 13:03:47.943,1966.949518413,1775106227943,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2630,840,2835,0,0,0,3938,2131,3003,0,0,582,5841,456,69,516,3808,566
2026-04-02 13:03:48.003,1967.009441212,1775106228003,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2264,1513,2537,0,0,0,3384,2655,2772,0,0,0,4580,343,0,0,2950,288
2026-04-02 13:03:48.033,1967.039452633,1775106228033,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1128,1184,2238,0,0,0,1546,2003,2637,0,0,0,2109,0,0,0,1228,0
2026-04-02 13:03:48.093,1967.099554603,1775106228093,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2007,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.153,1967.159405009,1775106228153,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2183,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.213,1967.219617007,1775106228213,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2289,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.273,1967.279553845,1775106228273,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2324,0,0,0,0,0,2492,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.303,1967.309626695,1775106228303,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2312,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.365,1967.37114578,1775106228365,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2315,0,0,0,0,0,2516,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.393,1967.39959307,1775106228393,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2185,0,0,0,0,0,2418,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.453,1967.459503753,1775106228453,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2097,0,0,0,0,0,2401,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.513,1967.519641332,1775106228513,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,3204,2,0,0,0,0,3991,54,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.573,1967.579633312,1775106228573,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6104,1239,0,0,0,0,6446,1144,0,0,0,0,0,0,0,0
2026-04-02 13:03:48.603,1967.609517749,1775106228603,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9488,4332,0,0,0,0,10446,4548,0,0,0,0,720,0,0,0
2026-04-02 13:03:48.663,1967.669671526,1775106228663,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9118,4559,0,0,0,0,9810,4917,847,278,0,0,1283,234,128,0
2026-04-02 13:03:48.723,1967.729492146,1775106228723,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8288,4151,0,0,271,0,8769,4542,1343,921,1222,0,1813,656,863,0
2026-04-02 13:03:48.783,1967.789706026,1775106228783,right_insole,右鞋垫,FF:25:02:05:18:F3,2,156,0,6451,2934,0,0,1121,0,6881,3067,1323,1425,1894,0,1788,934,1368,0
2026-04-02 13:03:48.813,1967.819693382,1775106228813,right_insole,右鞋垫,FF:25:02:05:18:F3,2,537,0,5639,2399,0,0,1420,0,5918,2449,1135,1583,2146,0,1648,1028,1574,0
2026-04-02 13:03:48.873,1967.879586227,1775106228873,right_insole,右鞋垫,FF:25:02:05:18:F3,2,953,0,5006,1899,0,147,1817,0,5200,1793,1203,1879,2784,0,1751,1273,1814,0
2026-04-02 13:03:48.935,1967.941345282,1775106228935,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1298,0,4492,1553,0,431,2222,8,4500,1162,1248,2328,3464,0,1698,1532,2313,0
2026-04-02 13:03:48.963,1967.969560121,1775106228963,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1666,0,3765,826,0,635,3030,173,3831,503,1111,2731,4526,0,1537,1824,3103,0
2026-04-02 13:03:49.023,1968.029635016,1775106229023,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2329,168,3182,5,0,534,3983,1064,3162,0,414,2443,5723,40,791,1507,3815,295
2026-04-02 13:03:49.083,1968.089518442,1775106229083,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2706,978,2841,0,0,0,4396,1902,2973,0,0,1142,6115,579,249,726,4131,623
2026-04-02 13:03:49.143,1968.149518851,1775106229143,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2211,2293,2351,0,0,0,3419,2937,2656,0,0,0,4470,317,0,0,2954,259
2026-04-02 13:03:49.174,1968.180262841,1775106229174,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1232,1391,2015,0,0,0,1390,1697,2520,0,0,0,2117,0,0,0,1292,0
2026-04-02 13:03:49.233,1968.239510134,1775106229233,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,1956,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.294,1968.300226851,1775106229294,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2219,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.353,1968.359502661,1775106229353,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2248,0,0,0,0,0,2494,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.383,1968.389517143,1775106229383,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2269,0,0,0,0,0,2506,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.443,1968.449511644,1775106229443,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2294,0,0,0,0,0,2486,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.503,1968.509530885,1775106229503,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2357,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.563,1968.569513327,1775106229563,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2297,0,0,0,0,0,2478,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.593,1968.599536729,1775106229593,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2109,0,0,0,0,0,2418,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.653,1968.659420332,1775106229653,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2322,0,0,0,0,0,2750,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.713,1968.719513291,1775106229713,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,5935,1150,0,0,0,0,6156,1043,0,0,0,0,0,0,0,0
2026-04-02 13:03:49.744,1968.750316779,1775106229744,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9832,4439,0,0,0,0,10727,4671,0,0,0,0,777,0,0,0
2026-04-02 13:03:49.803,1968.809548854,1775106229803,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9076,4499,0,0,0,0,9672,4786,812,154,214,0,1498,391,332,0
2026-04-02 13:03:49.863,1968.869310393,1775106229863,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7733,3895,0,0,410,0,8250,4233,1376,1135,1495,0,2054,1052,1113,0
2026-04-02 13:03:49.923,1968.929427577,1775106229923,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6635,3104,0,0,1010,0,7074,3402,1418,1462,1995,0,2058,1196,1359,0
2026-04-02 13:03:49.983,1968.989284371,1775106229983,right_insole,右鞋垫,FF:25:02:05:18:F3,2,229,0,5580,2370,0,0,1447,0,5872,2469,1334,1741,2454,0,1924,1395,1685,0
2026-04-02 13:03:50.013,1969.019642478,1775106230013,right_insole,右鞋垫,FF:25:02:05:18:F3,2,740,0,4765,1706,0,89,1883,0,4895,1661,1158,2020,2998,0,1804,1447,2071,0
2026-04-02 13:03:50.073,1969.079619633,1775106230073,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1212,0,4127,1277,0,368,2281,110,4081,859,1131,2434,3723,0,1653,1678,2725,0
2026-04-02 13:03:50.133,1969.139612959,1775106230133,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1749,0,3570,497,0,525,2910,578,3390,149,734,2661,4588,0,1198,1823,3227,92
2026-04-02 13:03:50.163,1969.16959705,1775106230163,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2098,403,3145,0,0,379,3603,1539,3077,0,264,2195,5335,22,607,1463,3619,451
2026-04-02 13:03:50.253,1969.259571644,1775106230253,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3007,1762,2698,0,0,0,4148,2873,2863,0,0,654,5555,640,0,378,3584,632
2026-04-02 13:03:50.283,1969.289621782,1775106230283,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3051,3305,2271,0,0,0,3552,3870,2554,0,0,0,4084,775,0,0,2351,324
2026-04-02 13:03:50.343,1969.349491064,1775106230343,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2027,2676,2070,0,0,0,1944,2786,2397,0,0,0,2103,0,0,0,1037,0
2026-04-02 13:03:50.403,1969.409339087,1775106230403,right_insole,右鞋垫,FF:25:02:05:18:F3,2,101,0,1913,0,0,0,0,307,2123,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.433,1969.439422293,1775106230433,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2128,0,0,0,0,0,2382,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.493,1969.499527087,1775106230493,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2287,0,0,0,0,0,2477,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.523,1969.529511951,1775106230523,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2330,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.583,1969.589521845,1775106230583,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2373,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.643,1969.649606367,1775106230643,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2391,0,0,0,0,0,2565,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.703,1969.70951267,1775106230703,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2357,0,0,0,0,0,2516,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.733,1969.7395218,1775106230733,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2266,0,0,0,0,0,2503,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.793,1969.799345385,1775106230793,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2637,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.913,1969.919460634,1775106230913,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7229,1615,0,0,0,0,7745,1627,0,0,0,0,0,0,0,0
2026-04-02 13:03:50.913,1969.919534582,1775106230913,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,11715,5095,0,0,0,0,12508,5559,229,0,0,0,741,0,0,0
2026-04-02 13:03:50.973,1969.979625645,1775106230973,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,12013,5557,0,0,0,0,12792,6094,735,0,0,0,1139,0,0,0
2026-04-02 13:03:51.003,1970.009595039,1775106231003,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9592,4627,0,0,0,0,10143,4783,1079,371,0,0,1632,338,231,0
2026-04-02 13:03:51.063,1970.069664855,1775106231063,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7190,3022,0,0,0,0,7377,3091,903,889,832,0,1308,566,673,0
2026-04-02 13:03:51.123,1970.129390612,1775106231123,right_insole,右鞋垫,FF:25:02:05:18:F3,2,180,0,5841,2026,0,0,913,0,5665,1754,812,1403,1782,0,1229,755,1229,0
2026-04-02 13:03:51.153,1970.159537454,1775106231153,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1536,0,4999,1445,0,481,2010,178,4583,931,1017,2301,3357,0,1230,1192,2209,0
2026-04-02 13:03:51.213,1970.21960604,1775106231213,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2924,217,3848,342,0,970,4169,1320,3470,0,367,2436,5280,65,535,1141,3035,0
2026-04-02 13:03:51.273,1970.279667688,1775106231273,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3996,1565,3349,0,0,0,5185,2598,3140,0,0,980,6062,783,0,198,3318,210
2026-04-02 13:03:51.303,1970.309605579,1775106231303,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3495,3362,2717,0,0,0,3451,3864,2793,0,0,0,3476,219,0,0,1866,0
2026-04-02 13:03:51.363,1970.369370707,1775106231363,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1295,720,2289,0,0,0,912,1156,2407,0,0,0,922,0,0,0,346,0
2026-04-02 13:03:51.423,1970.429622497,1775106231423,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2387,0,0,0,0,0,2455,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.483,1970.489428099,1775106231483,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2378,0,0,0,0,0,2472,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.543,1970.54950117,1775106231543,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2380,0,0,0,0,0,2525,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.573,1970.579674427,1775106231573,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2396,0,0,0,0,0,2599,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.633,1970.639638353,1775106231633,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2420,0,0,0,0,0,2611,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.693,1970.69958089,1775106231693,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2251,0,0,0,0,0,2492,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.723,1970.72960642,1775106231723,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2129,0,0,0,0,0,2464,0,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.783,1970.78953865,1775106231783,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,3919,382,0,0,0,0,4851,531,0,0,0,0,0,0,0,0
2026-04-02 13:03:51.843,1970.849524653,1775106231843,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,13192,4942,0,0,0,0,14098,5426,0,0,0,0,583,0,0,0
2026-04-02 13:03:51.903,1970.909520844,1775106231903,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,11885,6036,0,0,0,0,13003,6382,893,0,0,0,1680,102,0,0
2026-04-02 13:03:51.963,1970.969552705,1775106231963,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9371,4905,0,0,0,0,10096,4874,1260,547,212,0,1773,562,393,0
