timestamp_us,phase_onnx,raw_phase_onnx,stride_rate_hz_onnx,cos_value_onnx,sin_value_onnx,total_predictions_onnx,phase_keras,raw_phase_keras,stride_rate_hz_keras,cos_value_keras,sin_value_keras,total_predictions_keras,phase_error_cycle,phase_error_percent,phase_abs_error_percent
527115207,0.686825965844978,0.686825965844978,1.2321953773498535,-0.4168708026409149,-0.99448162317276,1,0.686825957075918,0.686825957075918,1.2321953773498535,-0.4168708920478821,-0.9944816827774048,1,-8.769060033664289e-09,-8.769060033664289e-07,8.769060033664289e-07
527148541,0.7263766000701876,0.6466386661349091,1.1865190267562866,-0.7053816914558411,-0.9289666414260864,2,0.7263765913011275,0.6466386772889607,1.1865190267562866,-0.705381453037262,-0.9289664626121521,2,-8.769060033664289e-09,-8.769060033664289e-07,8.769060033664289e-07
527181875,0.765125841899106,0.6430907253281041,1.1624772548675537,-0.7323533892631531,-0.9211121201515198,3,0.765125837103689,0.6430907932896098,1.1624773740768433,-0.7323530316352844,-0.9211124777793884,3,-4.795417063441221e-09,-4.795417063441221e-07,4.795417063441221e-07
527215209,0.8041466742787651,0.6162514917637407,1.1706249713897705,-0.907707929611206,-0.8130263686180115,4,0.804146665509705,0.6162514593905688,1.170624852180481,-0.9077081680297852,-0.8130262494087219,4,-8.769060033664289e-09,-8.769060033664289e-07,8.769060033664289e-07
527248543,0.8419405410720797,0.6010641350408099,1.1338160037994385,-0.9888069033622742,-0.7285609245300293,5,0.8419405243557336,0.6010641978736326,1.1338157653808594,-0.9888062477111816,-0.7285610437393188,5,-1.6716346085132727e-08,-1.6716346085132727e-06,1.6716346085132727e-06
527281877,0.8811862299873324,0.7048494536510402,1.1773706674575806,-0.3657669425010681,-1.2545474767684937,6,0.8811862092973434,0.7048494513248065,1.177370548248291,-0.3657670319080353,-1.2545477151870728,6,-2.0689989055355795e-08,-2.0689989055355795e-06,2.0689989055355795e-06
527315211,0.9163872629437736,0.8304645527656012,1.0560309886932373,0.4379897117614746,-0.7912209630012512,7,0.9163872382801417,0.8304645757089101,1.0560308694839478,0.43798986077308655,-0.7912209630012512,7,-2.466363191455656e-08,-2.466363191455656e-06,2.466363191455656e-06
527348545,0.9517110059692356,0.8175725284284736,1.059712290763855,0.2301373183727264,-0.5090789794921875,8,0.9517109813056035,0.8175725586316023,1.059712290763855,0.2301374077796936,-0.5090789198875427,8,-2.4663632136601166e-08,-2.4663632136601166e-06,2.4663632136601166e-06
527381879,0.9892271151178968,0.8456020687774879,1.1254832744598389,0.2700380682945251,-0.3941335082054138,9,0.9892270944279078,0.8456019466912847,1.1254833936691284,0.2700378894805908,-0.39413389563560486,9,-2.0689989055355795e-08,-2.0689989055355795e-06,2.0689989055355795e-06
527415213,0.0268550028437268,0.7980682876312409,1.1288366317749023,0.1834733933210373,-0.5888993144035339,10,0.026854982153737827,0.7980683509395082,1.1288366317749023,0.1834736317396164,-0.5888992547988892,10,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
527448547,0.0645786951019259,0.8676795301745746,1.1317107677459717,0.3476289808750152,-0.3811745941638946,11,0.06457867441193688,0.8676795457717966,1.1317107677459717,0.3476288318634033,-0.38117435574531555,11,-2.0689989055355795e-08,-2.0689989055355795e-06,2.0689989055355795e-06
527481881,0.1021816720598828,0.9115655653298288,1.1280893087387085,0.4155488908290863,-0.25801682472229,12,0.10218165534353682,0.9115655633377243,1.128089427947998,0.41554883122444153,-0.25801679491996765,12,-1.6716345974110425e-08,-1.6716345974110425e-06,1.6716345974110425e-06
527515215,0.1378840992881747,0.9351871979279934,1.0710728168487549,0.3928891718387604,-0.169469952583313,13,0.13788408654547163,0.9351872388404734,1.0710729360580444,0.3928893804550171,-0.1694699227809906,13,-1.2742703059398508e-08,-1.2742703059398508e-06,1.2742703059398508e-06
527548549,0.1728665659858675,0.8766724375815018,1.049474000930786,0.2519559562206268,-0.2467156052589416,14,0.17286654926952152,0.8766724233655807,1.0494738817214966,0.25195592641830444,-0.24671562016010284,14,-1.6716345974110425e-08,-1.6716345974110425e-06,1.6716345974110425e-06
527581883,0.2112225522631299,0.7197028247527697,1.150679588317871,-0.13601616024971,-0.705858588218689,15,0.21122253554678388,0.7197028790830526,1.150679588317871,-0.13601592183113098,-0.7058586478233337,15,-1.6716345974110425e-08,-1.6716345974110425e-06,1.6716345974110425e-06
527615217,0.2673054089182508,0.6660954244543147,1.121657133102417,-0.378781646490097,-0.6506645083427429,16,0.26730539220190475,0.6660954207987121,1.121657133102417,-0.3787817358970642,-0.6506646275520325,16,-1.6716346029621576e-08,-1.6716346029621576e-06,1.6716346029621576e-06
527648551,0.3197257568472516,0.6263493683237717,1.048406958580017,-0.2704381644725799,-0.2750632166862488,17,0.31972573417044114,0.6263493420192137,1.0484068393707275,-0.2704382538795471,-0.2750632166862488,17,-2.2676810429445027e-08,-2.2676810429445027e-06,2.2676810429445027e-06
527681885,0.3488910247915875,0.3206990287806294,0.8749580383300781,-0.1690579503774643,0.3552084565162658,18,0.3488910001279556,0.3206990028725734,0.8749579787254333,-0.1690579503774643,0.3552086055278778,18,-2.466363191455656e-08,-2.466363191455656e-06,2.466363191455656e-06
527715219,0.3837397585346194,0.2754010292659013,1.0454620122909546,-0.097009539604187,0.6026619076728821,19,0.38373972989734445,0.27540094485087613,1.045461893081665,-0.09700927883386612,0.6026623249053955,19,-2.863727494029078e-08,-2.863727494029078e-06,2.863727494029078e-06
527748553,0.4176895588670066,0.2225666276016008,1.0184940099716189,0.1130366027355194,0.6492752432823181,20,0.4176895381770177,0.22256660879910603,1.0184942483901978,0.11303669214248657,0.6492753028869629,20,-2.068998888882234e-08,-2.068998888882234e-06,2.068998888882234e-06
527781887,0.4498532583349835,0.1854722742653594,0.9649109840393066,0.1567974090576172,0.3653077185153961,21,0.4498532376449946,0.18547238545909878,0.9649109840393066,0.15679708123207092,0.36530765891075134,21,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
527815221,0.4959247787827145,0.8745083248674306,0.9214304089546204,0.085758626461029,-0.0862901359796524,22,0.49592475809272557,0.8745090483515626,0.9214304089546204,0.0857589840888977,-0.08628971129655838,22,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
527848555,0.5453847368591915,0.8417861507488106,0.989199161529541,0.1285849213600158,-0.1976783573627472,23,0.5453847102087381,0.8417861364254106,0.9891990423202515,0.1285848766565323,-0.1976783275604248,23,-2.6650453399668095e-08,-2.6650453399668095e-06,2.6650453399668095e-06
527881889,0.5988131125801693,0.8171761452637929,1.0685675144195557,0.166872963309288,-0.3715968728065491,24,0.5988130918901804,0.8171761140369527,1.0685676336288452,0.1668730229139328,-0.37159720063209534,24,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
527915223,0.6550115605229031,0.8733487761171425,1.1239689588546753,0.3294187486171722,-0.3363260626792907,25,0.6550115398329142,0.8733487401282459,1.1239689588546753,0.3294185996055603,-0.33632606267929077,25,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
527948557,0.7116391082638394,0.9418399528081156,1.1325509548187256,0.5320802927017212,-0.20358207821846,26,0.7116390935343149,0.9418400344566437,1.1325510740280151,0.5320802927017212,-0.203581765294075,26,-1.472952448899889e-08,-1.472952448899889e-06,1.472952448899889e-06
527981891,0.7664592405193935,0.9573575085296976,1.096402645111084,0.6955234408378601,-0.1909431517124176,27,0.7664592198294046,0.9573575221463954,1.0964025259017944,0.6955236196517944,-0.1909431368112564,27,-2.0689988944333493e-08,-2.0689988944333493e-06,2.0689988944333493e-06
528015225,0.8218586464756619,0.9493923326741344,1.1079881191253662,0.7440840005874634,-0.2449123710393905,28,0.8218586377066018,0.9493923257233029,1.1079883575439453,0.7440842986106873,-0.2449125051498413,28,-8.769060033664289e-09,-8.769060033664289e-07,8.769060033664289e-07
528048559,0.8775981267326962,0.9345121360438836,1.114789605140686,0.7763211131095886,-0.3387732207775116,29,0.8775981179636362,0.9345120968516115,1.114789605140686,0.7763214111328125,-0.33877357840538025,29,-8.769060033664289e-09,-8.769060033664289e-07,8.769060033664289e-07
528081893,0.9336195011967312,0.9351225345637636,1.120427489280701,0.8680486679077148,-0.3748449981212616,30,0.9336194983881357,0.9351225016979415,1.1204276084899902,0.8680487275123596,-0.3748452365398407,30,-2.8085954673073843e-09,-2.8085954673073843e-07,2.8085954673073843e-07
528115227,0.9702703257435452,0.9368009851316352,1.099524736404419,0.8884822726249695,-0.3726015388965606,31,0.9702703149876637,0.9368009882074126,1.0995244979858398,0.888482391834259,-0.37260156869888306,31,-1.0755881518775823e-08,-1.0755881518775823e-06,1.0755881518775823e-06
528148561,0.0037641863061876,0.8471345701478196,1.0048158168792725,0.3439752161502838,-0.4918237924575805,32,0.0037641715766632,0.8471346206467976,1.004815697669983,0.34397536516189575,-0.491823673248291,32,-1.4729524377976588e-08,-1.4729524377976588e-06,1.4729524377976588e-06
528181895,0.0384468058778734,0.8124322152962922,1.0404785871505735,0.237872689962387,-0.5749679803848267,33,0.038446791148348994,0.8124322539127428,1.0404785871505737,0.23787277936935425,-0.5749678015708923,33,-1.4729524377976588e-08,-1.4729524377976588e-06,1.4729524377976588e-06
528215229,0.0685901661747586,0.8416271504514071,0.9043008089065552,0.3560666739940643,-0.548592746257782,34,0.06859014747159117,0.8416271504514071,0.9043006896972656,0.35606667399406433,-0.548592746257782,34,-1.870316745922196e-08,-1.8703167459221959e-06,1.8703167459221959e-06
528248563,0.0946863313549649,0.8538674061689354,0.782884955406189,0.4740881025791168,-0.6202549934387207,35,0.09468631265179747,0.8538674402354176,0.782884955406189,0.47408822178840637,-0.6202548742294312,35,-1.870316745922196e-08,-1.8703167459221959e-06,1.8703167459221959e-06
528281897,0.1199622492029162,0.8379252801745175,0.7582775354385376,0.4165396988391876,-0.6756716966629028,36,0.11996223447339172,0.8379253271402027,0.7582776546478271,0.4165399372577667,-0.6756716370582581,36,-1.472952448899889e-08,-1.472952448899889e-06,1.472952448899889e-06
528315231,0.142996432387222,0.8215719014300966,0.6910254955291748,0.3944189250469208,-0.8171360492706299,37,0.14299642163134052,0.8215718459146867,0.6910256147384644,0.39441874623298645,-0.8171364068984985,37,-1.0755881518775823e-08,-1.0755881518775823e-06,1.0755881518775823e-06
528348565,0.1657016297215116,0.8163288659129354,0.6811559200286865,0.3741509616374969,-0.8451800346374512,38,0.1657016149919871,0.8163288955328942,0.681155800819397,0.37415099143981934,-0.8451796770095825,38,-1.472952448899889e-08,-1.472952448899889e-06,1.472952448899889e-06
528381899,0.1894905289047849,0.8198080795184761,0.7136669754981995,0.3626274168491363,-0.773040771484375,39,0.1894905161620819,0.8198080744893665,0.7136670351028442,0.36262738704681396,-0.773040771484375,39,-1.2742703003887357e-08,-1.2742703003887357e-06,1.2742703003887357e-06
528415233,0.2168779611621193,0.7637820315795593,0.8216229677200317,0.0629166662693023,-0.7247448563575745,40,0.2168779444457733,0.7637821215268144,0.8216228485107422,0.0629170686006546,-0.7247447371482849,40,-1.6716345974110425e-08,-1.6716345974110425e-06,1.6716345974110425e-06
528448567,0.2481838941607765,0.9244121727011004,0.9391779899597168,1.3154197931289673,-0.676371157169342,41,0.24818387148396603,0.9244121784047858,0.9391778111457825,1.3154197931289673,-0.6763710975646973,41,-2.2676810429445027e-08,-2.2676810429445027e-06,2.2676810429445027e-06
528481901,0.2787929654155067,0.9663341880408404,0.9182721376419068,1.7014352083206177,-0.3653677999973297,42,0.2787929407518748,0.9663342063190831,0.918272078037262,1.7014353275299072,-0.3653676211833954,42,-2.466363191455656e-08,-2.466363191455656e-06,2.466363191455656e-06
528515235,0.309400701526194,0.1317056213711401,0.9182320833206176,0.9820261001586914,1.068470120429993,43,0.3094006748757405,0.13170562214990458,0.9182320237159729,0.9820259809494019,1.0684700012207031,43,-2.6650453455179246e-08,-2.6650453455179246e-06,2.6650453455179246e-06
528548569,0.3414352456762285,0.1354823717476638,0.9610363245010376,1.0496001243591309,1.1978367567062378,44,0.34143521505213215,0.13548237396527585,0.961036205291748,1.0495998859405518,1.1978365182876587,44,-3.062409636989116e-08,-3.0624096369891163e-06,3.0624096369891163e-06
528581903,0.3729390700691831,0.1438219628125127,0.9451147317886353,0.7534507513046265,0.9566370844841005,45,0.37293904341872963,0.14382197153226675,0.9451148509979248,0.7534505724906921,0.9566369652748108,45,-2.6650453455179246e-08,-2.6650453455179246e-06,2.6650453455179246e-06
528615237,0.4043941736254982,0.149383516095919,0.9436531066894532,0.7008761167526245,0.9568569660186768,46,0.4043941509486877,0.14938351782205336,0.9436532258987427,0.7008760571479797,0.956856906414032,46,-2.2676810484956178e-08,-2.267681048495618e-06,2.267681048495618e-06
528648571,0.4352290471428525,0.1507874780194586,0.92504620552063,0.7175836563110352,0.9980164170265198,47,0.43522902049239903,0.15078750033850707,0.9250460863113403,0.7175833582878113,0.9980162978172302,47,-2.6650453455179246e-08,-2.6650453455179246e-06,2.6650453455179246e-06
