local_time,telemetry_ts,left_angle,right_angle,angle_diff,phase_left,phase_right,assist_left,assist_right,assist_enabled
2026-04-01 17:17:11.537,1775035031.439244,1.000362,1.323653,-0.323291,3.072620,6.214212,0.000000,0.000000,0
2026-04-01 17:17:11.562,1775035031.476517,0.976968,1.355483,-0.378515,3.189642,0.048049,0.000000,0.000000,0
2026-04-01 17:17:11.590,1775035031.514675,0.943987,1.384629,-0.440642,3.306873,0.165280,0.000000,0.000000,0
2026-04-01 17:17:11.615,1775035031.552431,0.927113,1.412241,-0.485128,3.424280,0.282688,0.000000,0.000000,0
2026-04-01 17:17:11.641,1775035031.588493,0.899117,1.435635,-0.536518,3.541859,0.400266,0.000000,0.000000,0
2026-04-01 17:17:11.668,1775035031.625942,0.886078,1.471684,-0.585606,3.659584,0.517992,0.000000,0.000000,0
2026-04-01 17:17:11.694,1775035031.668607,0.883394,1.500830,-0.617436,3.777396,0.635804,0.000000,0.000000,0
2026-04-01 17:17:11.724,1775035031.705988,0.872272,1.525758,-0.653485,3.895226,0.753633,0.000000,0.000000,0
2026-04-01 17:17:11.757,1775035031.747711,0.858083,1.539564,-0.681481,4.012984,0.871391,0.000000,0.000000,0
2026-04-01 17:17:11.786,1775035031.784649,0.852330,1.542632,-0.690301,4.130582,0.988989,0.000000,0.000000,0
2026-04-01 17:17:11.842,1775035031.827326,0.853097,1.548001,-0.694903,4.247934,1.106342,0.000000,0.000000,0
2026-04-01 17:17:11.878,1775035031.864077,0.853864,1.549918,-0.696054,4.364957,1.223364,0.000000,0.000000,0
2026-04-01 17:17:11.911,1775035031.902070,0.856932,1.548768,-0.691835,4.481575,1.339982,0.000000,0.000000,0
2026-04-01 17:17:11.954,1775035031.939679,0.873806,1.535729,-0.661922,4.597793,1.456200,0.000000,0.000000,0
2026-04-01 17:17:11.997,1775035031.973513,0.895666,1.513486,-0.617820,4.713661,1.572069,0.000000,0.000000,0
2026-04-01 17:17:12.034,1775035032.011790,0.906787,1.480888,-0.574101,4.829222,1.687630,0.000000,0.000000,0
2026-04-01 17:17:12.068,1775035032.054125,0.909855,1.434868,-0.525012,4.944528,1.802936,0.000000,0.000000,0
2026-04-01 17:17:12.102,1775035032.091108,0.918676,1.403037,-0.484361,5.046797,1.905204,0.000000,0.000000,0
2026-04-01 17:17:12.137,1775035032.128463,0.939769,1.357401,-0.417632,5.109267,1.967674,0.000000,0.000000,0
2026-04-01 17:17:12.173,1775035032.165861,0.971599,1.294890,-0.323291,4.994135,1.852543,0.000000,0.000000,0
2026-04-01 17:17:12.236,1775035032.203514,0.983104,1.248487,-0.265383,4.840750,1.699157,0.000000,0.000000,0
2026-04-01 17:17:12.277,1775035032.239896,1.037178,1.186359,-0.149182,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:12.314,1775035032.278566,1.057120,1.159514,-0.102395,4.823098,1.681506,0.000000,0.000000,0
2026-04-01 17:17:12.345,1775035032.315574,1.097387,1.113111,-0.015724,4.933708,1.792116,0.000000,0.000000,0
2026-04-01 17:17:12.380,1775035032.356292,1.148393,1.073227,0.075166,5.043796,1.902203,0.000000,0.000000,0
2026-04-01 17:17:12.415,1775035032.405294,1.196331,1.039862,0.156468,5.154271,2.012678,0.000000,0.000000,0
2026-04-01 17:17:12.447,1775035032.443279,1.263060,0.990007,0.273053,5.265277,2.123685,0.000000,0.000000,0
2026-04-01 17:17:12.507,1775035032.478723,1.287220,0.970832,0.316388,5.376566,2.234973,0.000000,0.000000,0
2026-04-01 17:17:12.543,1775035032.517098,1.322886,0.949356,0.373530,5.488048,2.346455,0.000000,0.000000,0
2026-04-01 17:17:12.578,1775035032.554507,1.368522,0.941686,0.426836,5.599670,2.458078,0.000000,0.000000,0
2026-04-01 17:17:12.616,1775035032.591257,1.384629,0.939385,0.445244,5.711303,2.569711,0.000000,0.000000,0
2026-04-01 17:17:12.647,1775035032.628210,1.405338,0.938235,0.467104,5.822896,2.681303,0.000000,0.000000,0
2026-04-01 17:17:12.680,1775035032.664596,1.431033,0.938235,0.492798,5.934444,2.792851,0.000000,0.000000,0
2026-04-01 17:17:12.721,1775035032.702080,1.440620,0.940919,0.499701,6.045934,2.904341,0.000000,0.000000,0
2026-04-01 17:17:12.757,1775035032.739793,1.443688,0.959711,0.483978,6.157363,3.015770,0.000000,0.000000,0
2026-04-01 17:17:12.794,1775035032.774740,1.438703,0.983104,0.455599,6.268766,3.127173,0.000000,0.000000,0
2026-04-01 17:17:12.830,1775035032.817315,1.420295,1.008799,0.411496,0.097039,3.238632,0.000000,0.000000,0
2026-04-01 17:17:12.890,1775035032.854892,1.387314,1.030658,0.356656,0.208695,3.350287,0.000000,0.000000,0
2026-04-01 17:17:12.927,1775035032.891606,1.365071,1.049066,0.316005,0.320710,3.462303,0.000000,0.000000,0
2026-04-01 17:17:12.962,1775035032.924690,1.337459,1.074377,0.263081,0.433286,3.574878,0.000000,0.000000,0
2026-04-01 17:17:12.995,1775035032.960195,1.302560,1.098921,0.203639,0.546630,3.688223,0.000000,0.000000,0
2026-04-01 17:17:13.026,1775035033.002792,1.274565,1.129601,0.144963,0.660900,3.802492,0.000000,0.000000,0
2026-04-01 17:17:13.061,1775035033.039374,1.241967,1.166801,0.075166,0.776620,3.918212,0.000000,0.000000,0
2026-04-01 17:17:13.097,1775035033.076143,1.192112,1.232763,-0.040651,0.893291,4.034884,0.000000,0.000000,0
2026-04-01 17:17:13.129,1775035033.113791,1.151461,1.285686,-0.134225,1.011251,4.152844,0.000000,0.000000,0
2026-04-01 17:17:13.166,1775035033.155482,1.112344,1.343211,-0.230867,1.130405,4.271998,0.000000,0.000000,0
2026-04-01 17:17:13.225,1775035033.203032,1.077445,1.384629,-0.307184,1.250474,4.392067,0.000000,0.000000,0
2026-04-01 17:17:13.259,1775035033.239706,1.031425,1.427198,-0.395773,1.371343,4.512936,0.000000,0.000000,0
2026-04-01 17:17:13.294,1775035033.276508,0.986939,1.476670,-0.489730,1.492971,4.634564,0.000000,0.000000,0
2026-04-01 17:17:13.332,1775035033.313344,0.951657,1.520005,-0.568348,1.615243,4.756836,0.000000,0.000000,0
2026-04-01 17:17:13.368,1775035033.347399,0.919443,1.574846,-0.655403,1.738131,4.879723,0.000000,0.000000,0
2026-04-01 17:17:13.400,1775035033.384768,0.893748,1.604759,-0.711010,1.861471,5.003064,0.000000,0.000000,0
2026-04-01 17:17:13.435,1775035033.424834,0.892598,1.620866,-0.728268,1.985050,5.126643,0.000000,0.000000,0
2026-04-01 17:17:13.471,1775035033.461380,0.891831,1.639274,-0.747443,2.108751,5.250344,0.000000,0.000000,0
2026-04-01 17:17:13.507,1775035033.498769,0.892214,1.647711,-0.755496,2.232486,5.374079,0.000000,0.000000,0
2026-04-01 17:17:13.568,1775035033.537159,0.894515,1.646944,-0.752428,2.356194,5.497786,0.000000,0.000000,0
2026-04-01 17:17:13.607,1775035033.572543,0.897200,1.645026,-0.747826,2.479828,5.621421,0.000000,0.000000,0
2026-04-01 17:17:13.641,1775035033.610493,0.905253,1.610511,-0.705258,2.603422,5.745015,0.000000,0.000000,0
2026-04-01 17:17:13.677,1775035033.647108,0.914841,1.575996,-0.661155,2.727036,5.868628,0.000000,0.000000,0
2026-04-01 17:17:13.714,1775035033.683760,0.920977,1.556054,-0.635077,2.850652,5.992245,0.000000,0.000000,0
2026-04-01 17:17:13.753,1775035033.721911,0.937084,1.514253,-0.577169,2.974366,6.115959,0.000000,0.000000,0
2026-04-01 17:17:13.787,1775035033.758852,0.950890,1.470534,-0.519643,3.098238,6.239830,0.000000,0.000000,0
2026-04-01 17:17:13.825,1775035033.796439,0.980420,1.406872,-0.426453,3.251230,0.109637,0.000000,0.000000,0
2026-04-01 17:17:13.862,1775035033.839290,1.019153,1.363920,-0.344767,3.492689,0.351096,0.000000,0.000000,0
2026-04-01 17:17:13.896,1775035033.876616,1.079363,1.290672,-0.211309,4.225329,1.083736,0.000000,0.000000,0
2026-04-01 17:17:13.934,1775035033.913905,1.114645,1.259992,-0.145347,4.607037,1.465445,0.000000,0.000000,0
2026-04-01 17:17:13.966,1775035033.951083,1.189044,1.192112,-0.003068,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:14.028,1775035033.986673,1.239666,1.138805,0.100861,4.845930,1.704337,0.000000,0.000000,0
2026-04-01 17:17:14.067,1775035034.028614,1.282235,1.100839,0.181396,4.980230,1.838638,0.000000,0.000000,0
2026-04-01 17:17:14.104,1775035034.065651,1.331706,1.062489,0.269218,5.114976,1.973383,0.000000,0.000000,0
2026-04-01 17:17:14.139,1775035034.103565,1.379644,1.030275,0.349369,5.250098,2.108505,0.000000,0.000000,0
2026-04-01 17:17:14.172,1775035034.141295,1.430266,1.006881,0.423385,5.385549,2.243956,0.000000,0.000000,0
2026-04-01 17:17:14.209,1775035034.175614,1.455194,0.998444,0.456749,5.521168,2.379575,0.000000,0.000000,0
2026-04-01 17:17:14.242,1775035034.212736,1.481272,0.996527,0.484745,5.656872,2.515279,0.000000,0.000000,0
2026-04-01 17:17:14.278,1775035034.252474,1.488175,0.995760,0.492415,5.792597,2.651005,0.000000,0.000000,0
2026-04-01 17:17:14.313,1775035034.289646,1.483573,0.996527,0.487046,5.928320,2.786727,0.000000,0.000000,0
2026-04-01 17:17:14.346,1775035034.327889,1.469767,0.997677,0.472089,6.064052,2.922459,0.000000,0.000000,0
2026-04-01 17:17:14.384,1775035034.361352,1.442154,1.003430,0.438725,6.199841,3.058249,0.000000,0.000000,0
2026-04-01 17:17:14.448,1775035034.398797,1.400353,1.010333,0.390020,0.052596,3.194189,0.000000,0.000000,0
2026-04-01 17:17:14.486,1775035034.435304,1.358168,1.030275,0.327893,0.188820,3.330412,0.000000,0.000000,0
2026-04-01 17:17:14.521,1775035034.470654,1.345512,1.050600,0.294912,0.325306,3.466899,0.000000,0.000000,0
2026-04-01 17:17:14.554,1775035034.507218,1.304094,1.081280,0.222814,0.462144,3.603737,0.000000,0.000000,0
2026-04-01 17:17:14.590,1775035034.549681,1.226627,1.129218,0.097409,0.600254,3.741846,0.000000,0.000000,0
2026-04-01 17:17:14.625,1775035034.584602,1.180990,1.162966,0.018025,0.739691,3.881284,0.000000,0.000000,0
2026-04-01 17:17:14.658,1775035034.621473,1.123082,1.213205,-0.090123,0.879256,4.020848,0.000000,0.000000,0
2026-04-01 17:17:14.695,1775035034.672233,1.070926,1.272264,-0.201338,1.019598,4.161191,0.000000,0.000000,0
2026-04-01 17:17:14.727,1775035034.709735,1.032576,1.322119,-0.289543,1.160464,4.302057,0.000000,0.000000,0
2026-04-01 17:17:14.762,1775035034.747262,0.984638,1.383095,-0.398457,1.301839,4.443432,0.000000,0.000000,0
2026-04-01 17:17:14.825,1775035034.782835,0.961628,1.414542,-0.452914,1.443340,4.584932,0.000000,0.000000,0
2026-04-01 17:17:14.859,1775035034.820233,0.929414,1.450591,-0.521177,1.584871,4.726463,0.000000,0.000000,0
2026-04-01 17:17:14.895,1775035034.856396,0.914457,1.465548,-0.551091,1.726200,4.867793,0.000000,0.000000,0
2026-04-01 17:17:14.927,1775035034.893760,0.888379,1.494694,-0.606315,1.867366,5.008958,0.000000,0.000000,0
2026-04-01 17:17:14.961,1775035034.930780,0.885311,1.517321,-0.632009,2.008311,5.149904,0.000000,0.000000,0
2026-04-01 17:17:14.991,1775035034.967215,0.880709,1.539947,-0.659238,2.149059,5.290652,0.000000,0.000000,0
2026-04-01 17:17:15.027,1775035035.004441,0.868054,1.549535,-0.681481,2.289660,5.431253,0.000000,0.000000,0
2026-04-01 17:17:15.065,1775035035.046516,0.863452,1.555671,-0.692219,2.430171,5.571764,0.000000,0.000000,0
2026-04-01 17:17:15.099,1775035035.083440,0.864219,1.557205,-0.692986,2.570664,5.712257,0.000000,0.000000,0
2026-04-01 17:17:15.156,1775035035.121425,0.866903,1.556054,-0.689151,2.711220,5.852813,0.000000,0.000000,0
2026-04-01 17:17:15.193,1775035035.162764,0.886078,1.542632,-0.656553,2.851953,5.993545,0.000000,0.000000,0
2026-04-01 17:17:15.227,1775035035.200314,0.907554,1.510418,-0.602863,2.993031,6.134623,0.000000,0.000000,0
2026-04-01 17:17:15.261,1775035035.236654,0.926346,1.469000,-0.542654,3.162128,0.020535,0.000000,0.000000,0
2026-04-01 17:17:15.292,1775035035.269824,0.952808,1.444072,-0.491264,3.355792,0.214200,0.000000,0.000000,0
2026-04-01 17:17:15.325,1775035035.306156,0.981954,1.399586,-0.417632,3.677011,0.535418,0.000000,0.000000,0
2026-04-01 17:17:15.363,1775035035.347500,1.021454,1.342828,-0.321374,4.254574,1.112981,0.000000,0.000000,0
2026-04-01 17:17:15.398,1775035035.384790,1.061722,1.273031,-0.211309,4.705425,1.563833,0.000000,0.000000,0
2026-04-01 17:17:15.433,1775035035.419051,1.126150,1.217807,-0.091657,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:15.489,1775035035.455181,1.160665,1.184442,-0.023777,4.860959,1.719366,0.000000,0.000000,0
2026-04-01 17:17:15.531,1775035035.491935,1.191345,1.150310,0.041035,5.009259,1.867666,0.000000,0.000000,0
2026-04-01 17:17:16.451,1775035035.529034,1.228928,1.102373,0.126555,5.157998,2.016406,0.000000,0.000000,0
2026-04-01 17:17:16.499,1775035035.566458,1.270346,1.060188,0.210158,5.306910,2.165318,0.000000,0.000000,0
2026-04-01 17:17:16.546,1775035035.601127,1.296424,1.020687,0.275737,5.455941,2.314348,0.000000,0.000000,0
2026-04-01 17:17:16.618,1775035035.638069,1.320968,0.998061,0.322908,5.605013,2.463421,0.000000,0.000000,0
2026-04-01 17:17:16.661,1775035035.674352,1.336308,0.984638,0.351670,5.754058,2.612465,0.000000,0.000000,0
2026-04-01 17:17:16.700,1775035035.710332,1.355867,0.976201,0.379666,5.903071,2.761478,0.000000,0.000000,0
2026-04-01 17:17:16.736,1775035035.748568,1.394984,0.954725,0.440259,6.052103,2.910510,0.000000,0.000000,0
2026-04-01 17:17:16.784,1775035035.785375,1.410707,0.952424,0.458283,6.201131,3.059538,0.000000,0.000000,0
2026-04-01 17:17:16.835,1775035035.822234,1.432567,0.951657,0.480910,0.066922,3.208514,0.000000,0.000000,0
2026-04-01 17:17:16.891,1775035035.859450,1.429882,0.951657,0.478225,0.215801,3.357394,0.000000,0.000000,0
2026-04-01 17:17:16.988,1775035035.896087,1.429882,0.952808,0.477075,0.364501,3.506093,0.000000,0.000000,0
2026-04-01 17:17:18.262,1775035035.967025,1.423746,0.975051,0.448696,0.661018,3.802610,0.000000,0.000000,0
2026-04-01 17:17:18.364,1775035036.008592,1.412241,0.994993,0.417249,0.808674,3.950266,0.000000,0.000000,0
2026-04-01 17:17:18.473,1775035036.046693,1.364304,1.026440,0.337864,0.956112,4.097705,0.000000,0.000000,0
2026-04-01 17:17:18.536,1775035038.601553,0.874573,1.440237,-0.565664,3.828035,0.686443,0.000000,0.000000,0
2026-04-01 17:17:18.581,1775035038.644823,0.914457,1.383479,-0.469021,3.999567,0.857974,0.000000,0.000000,0
2026-04-01 17:17:18.642,1775035038.681547,0.927497,1.346663,-0.419166,4.172029,1.030437,0.000000,0.000000,0
2026-04-01 17:17:18.701,1775035038.719487,0.968148,1.300259,-0.332112,4.420220,1.278628,0.000000,0.000000,0
2026-04-01 17:17:18.755,1775035038.756355,1.008032,1.246186,-0.238154,4.649786,1.508194,0.000000,0.000000,0
2026-04-01 17:17:18.781,1775035038.792388,1.051751,1.188277,-0.136526,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:18.805,1775035038.829733,1.107742,1.131135,-0.023394,4.853712,1.712119,0.000000,0.000000,0
2026-04-01 17:17:18.849,1775035038.872806,1.138422,1.097771,0.040651,4.994820,1.853227,0.000000,0.000000,0
2026-04-01 17:17:18.877,1775035038.909746,1.174854,1.069392,0.105463,5.136054,1.994461,0.000000,0.000000,0
2026-04-01 17:17:18.897,1775035038.956700,1.236215,1.024522,0.211692,5.277514,2.135921,0.000000,0.000000,0
2026-04-01 17:17:18.917,1775035039.003531,1.274948,0.999978,0.274970,5.419087,2.277494,0.000000,0.000000,0
2026-04-01 17:17:18.940,1775035039.040671,1.330556,0.978119,0.352437,5.560810,2.419217,0.000000,0.000000,0
2026-04-01 17:17:18.971,1775035039.078142,1.360085,0.966614,0.393472,5.702595,2.561002,0.000000,0.000000,0
2026-04-01 17:17:18.990,1775035039.114585,1.380411,0.964696,0.415715,5.844375,2.702782,0.000000,0.000000,0
2026-04-01 17:17:19.008,1775035039.151750,1.394600,0.963546,0.431055,5.986133,2.844540,0.000000,0.000000,0
2026-04-01 17:17:19.046,1775035039.199672,1.400736,0.962779,0.437958,6.127881,2.986288,0.000000,0.000000,0
2026-04-01 17:17:19.075,1775035039.236570,1.400353,0.966230,0.434123,6.269643,3.128050,0.000000,0.000000,0
2026-04-01 17:17:19.098,1775035039.270649,1.399202,0.969298,0.429904,0.128253,3.269846,0.000000,0.000000,0
2026-04-01 17:17:19.143,1775035039.307409,1.388081,0.972750,0.415331,0.270084,3.411677,0.000000,0.000000,0
2026-04-01 17:17:19.172,1775035039.341895,1.361619,0.988857,0.372763,0.411997,3.553590,0.000000,0.000000,0
2026-04-01 17:17:19.200,1775035039.380134,1.334391,1.021071,0.313320,0.554074,3.695667,0.000000,0.000000,0
2026-04-01 17:17:19.242,1775035039.415139,1.304478,1.037561,0.266917,0.696273,3.837866,0.000000,0.000000,0
2026-04-01 17:17:19.268,1775035039.452487,1.262676,1.062489,0.200187,0.838607,3.980200,0.000000,0.000000,0
2026-04-01 17:17:19.312,1775035039.489507,1.215122,1.101222,0.113900,0.981163,4.122756,0.000000,0.000000,0
2026-04-01 17:17:19.342,1775035039.526034,1.182908,1.126917,0.055991,1.124153,4.265746,0.000000,0.000000,0
2026-04-01 17:17:19.368,1775035039.562487,1.157597,1.147242,0.010355,1.266701,4.408293,0.000000,0.000000,0
2026-04-01 17:17:19.411,1775035039.608617,1.094703,1.205918,-0.111215,1.409256,4.550849,0.000000,0.000000,0
2026-04-01 17:17:19.435,1775035039.646463,1.035644,1.263443,-0.227799,1.552060,4.693653,0.000000,0.000000,0
2026-04-01 17:17:19.456,1775035039.683525,1.002663,1.293356,-0.290694,1.694868,4.836461,0.000000,0.000000,0
2026-04-01 17:17:19.497,1775035039.720877,0.963162,1.335158,-0.371996,1.837681,4.979274,0.000000,0.000000,0
2026-04-01 17:17:19.527,1775035039.757255,0.929414,1.372357,-0.442943,1.980460,5.122052,0.000000,0.000000,0
2026-04-01 17:17:19.559,1775035039.793776,0.892214,1.408406,-0.516192,2.123228,5.264821,0.000000,0.000000,0
2026-04-01 17:17:19.615,1775035039.832235,0.872656,1.436785,-0.564130,2.265912,5.407504,0.000000,0.000000,0
2026-04-01 17:17:19.641,1775035039.871545,0.849262,1.461330,-0.612067,2.408509,5.550102,0.000000,0.000000,0
2026-04-01 17:17:19.663,1775035039.908623,0.833539,1.489325,-0.655786,2.551044,5.692637,0.000000,0.000000,0
2026-04-01 17:17:19.711,1775035039.946434,0.833155,1.519238,-0.686083,2.693531,5.835124,0.000000,0.000000,0
2026-04-01 17:17:19.738,1775035039.982054,0.833155,1.539564,-0.706408,2.835989,5.977582,0.000000,0.000000,0
2026-04-01 17:17:19.812,1775035040.024011,0.833539,1.542248,-0.708709,2.978443,6.120036,0.000000,0.000000,0
2026-04-01 17:17:19.884,1775035040.061479,0.834306,1.541481,-0.707175,3.120930,6.262522,0.000000,0.000000,0
2026-04-01 17:17:19.932,1775035040.098552,0.836990,1.539947,-0.702957,3.263467,0.121874,0.000000,0.000000,0
2026-04-01 17:17:20.002,1775035040.136158,0.840058,1.528826,-0.688767,3.406049,0.264456,0.000000,0.000000,0
2026-04-01 17:17:20.057,1775035040.172841,0.848495,1.505049,-0.656553,3.548681,0.407089,0.000000,0.000000,0
2026-04-01 17:17:20.138,1775035040.209984,0.861918,1.461713,-0.599795,3.691435,0.549843,0.000000,0.000000,0
2026-04-01 17:17:20.188,1775035040.245686,0.907938,1.410324,-0.502386,3.875787,0.734195,0.000000,0.000000,0
2026-04-01 17:17:20.211,1775035040.283667,0.924428,1.379644,-0.455215,4.061951,0.920358,0.000000,0.000000,0
2026-04-01 17:17:20.237,1775035040.318206,0.949740,1.329789,-0.380049,4.322065,1.180472,0.000000,0.000000,0
2026-04-01 17:17:20.277,1775035040.354220,0.984255,1.279167,-0.294912,4.593843,1.452251,0.000000,0.000000,0
2026-04-01 17:17:20.318,1775035040.387295,1.031809,1.223559,-0.191750,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:20.344,1775035040.420778,1.055202,1.194030,-0.138827,4.859849,1.718257,0.000000,0.000000,0
2026-04-01 17:17:20.364,1775035040.460698,1.098538,1.138422,-0.039884,5.007932,1.866339,0.000000,0.000000,0
2026-04-01 17:17:20.384,1775035040.496463,1.138805,1.104290,0.034515,5.155718,2.014125,0.000000,0.000000,0
2026-04-01 17:17:20.424,1775035040.533681,1.189427,1.054819,0.134609,5.303697,2.162105,0.000000,0.000000,0
2026-04-01 17:17:20.442,1775035040.580453,1.230462,1.019537,0.210925,5.451811,2.310218,0.000000,0.000000,0
2026-04-01 17:17:20.466,1775035040.618522,1.270346,0.990007,0.280339,5.600034,2.458442,0.000000,0.000000,0
2026-04-01 17:17:20.489,1775035040.663692,1.292206,0.975434,0.316772,5.748256,2.606663,0.000000,0.000000,0
2026-04-01 17:17:20.515,1775035040.701300,1.330556,0.955492,0.375064,5.896513,2.754920,0.000000,0.000000,0
2026-04-01 17:17:20.561,1775035040.738951,1.360469,0.946672,0.413797,6.044798,2.903205,0.000000,0.000000,0
2026-04-01 17:17:20.591,1775035040.776199,1.380027,0.946288,0.433739,6.193091,3.051498,0.000000,0.000000,0
2026-04-01 17:17:20.618,1775035040.813180,1.381178,0.944754,0.436424,0.058197,3.199790,0.000000,0.000000,0
2026-04-01 17:17:20.657,1775035040.854186,1.393066,0.944371,0.448696,0.206463,3.348055,0.000000,0.000000,0
2026-04-01 17:17:20.700,1775035040.891065,1.397668,0.947439,0.450230,0.354648,3.496241,0.000000,0.000000,0
2026-04-01 17:17:20.775,1775035040.928357,1.395751,0.952041,0.443710,0.502671,3.644264,0.000000,0.000000,0
2026-04-01 17:17:20.832,1775035040.965314,1.387314,0.962395,0.424919,0.650445,3.792037,0.000000,0.000000,0
2026-04-01 17:17:20.883,1775035041.003042,1.350114,0.999595,0.350520,0.798119,3.939712,0.000000,0.000000,0
2026-04-01 17:17:20.939,1775035041.044174,1.332857,1.017236,0.315621,0.945584,4.087177,0.000000,0.000000,0
2026-04-01 17:17:20.995,1775035041.081224,1.303711,1.031042,0.272669,1.092746,4.234339,0.000000,0.000000,0
2026-04-01 17:17:21.091,1775035041.118998,1.266895,1.059037,0.207857,1.239635,4.381228,0.000000,0.000000,0
2026-04-01 17:17:21.147,1775035041.154678,1.227011,1.086266,0.140745,1.386261,4.527854,0.000000,0.000000,0
2026-04-01 17:17:21.204,1775035041.191701,1.185976,1.109276,0.076700,1.533114,4.674707,0.000000,0.000000,0
2026-04-01 17:17:21.260,1775035041.233143,1.162582,1.135354,0.027229,1.680306,4.821899,0.000000,0.000000,0
2026-04-01 17:17:21.317,1775035041.268700,1.125383,1.161432,-0.036049,1.827269,4.968862,0.000000,0.000000,0
2026-04-01 17:17:21.371,1775035041.304408,1.092018,1.196331,-0.104312,1.973797,5.115389,0.000000,0.000000,0
2026-04-01 17:17:21.428,1775035041.339993,1.052134,1.232763,-0.180629,2.119991,5.261584,0.000000,0.000000,0
2026-04-01 17:17:21.483,1775035041.377597,1.024139,1.263443,-0.239304,2.265827,5.407420,0.000000,0.000000,0
2026-04-01 17:17:21.566,1775035041.413275,0.990007,1.301026,-0.311019,2.411392,5.552985,0.000000,0.000000,0
2026-04-01 17:17:21.599,1775035041.450159,0.962012,1.330556,-0.368544,2.556699,5.698292,0.000000,0.000000,0
2026-04-01 17:17:21.623,1775035041.486804,0.935550,1.370056,-0.434506,2.701833,5.843425,0.000000,0.000000,0
2026-04-01 17:17:21.648,1775035041.523960,0.904103,1.401503,-0.497400,2.846869,5.988462,0.000000,0.000000,0
2026-04-01 17:17:21.666,1775035041.565363,0.883394,1.425664,-0.542270,2.991829,6.133422,0.000000,0.000000,0
2026-04-01 17:17:21.683,1775035041.601888,0.873806,1.462864,-0.589057,3.136758,6.278351,0.000000,0.000000,0
2026-04-01 17:17:21.701,1775035041.638071,0.837374,1.500447,-0.663073,3.281734,0.140142,0.000000,0.000000,0
2026-04-01 17:17:21.719,1775035041.676519,0.838524,1.518855,-0.680330,3.426722,0.285129,0.000000,0.000000,0
2026-04-01 17:17:21.741,1775035041.713895,0.838524,1.531510,-0.692986,3.571689,0.430096,0.000000,0.000000,0
2026-04-01 17:17:21.763,1775035041.761642,0.838908,1.536496,-0.697588,3.716594,0.575001,0.000000,0.000000,0
2026-04-01 17:17:21.785,1775035041.807210,0.838908,1.537263,-0.698355,3.861365,0.719773,0.000000,0.000000,0
2026-04-01 17:17:21.813,1775035041.844989,0.841209,1.531127,-0.689918,4.005915,0.864323,0.000000,0.000000,0
2026-04-01 17:17:21.838,1775035041.882764,0.844660,1.526141,-0.681481,4.150114,1.008521,0.000000,0.000000,0
2026-04-01 17:17:21.879,1775035041.920037,0.847728,1.507733,-0.660005,4.293857,1.152265,0.000000,0.000000,0
2026-04-01 17:17:21.908,1775035041.955204,0.862685,1.470150,-0.607465,4.437181,1.295588,0.000000,0.000000,0
2026-04-01 17:17:21.930,1775035042.002938,0.890680,1.441004,-0.550324,4.580118,1.438525,0.000000,0.000000,0
2026-04-01 17:17:21.951,1775035042.040373,0.920977,1.375809,-0.454832,4.721955,1.580363,0.000000,0.000000,0
2026-04-01 17:17:21.977,1775035042.077501,0.943987,1.345129,-0.401142,4.833532,1.691940,0.000000,0.000000,0
2026-04-01 17:17:22.010,1775035042.114803,0.983104,1.302177,-0.319073,4.849979,1.708386,0.000000,0.000000,0
2026-04-01 17:17:22.036,1775035042.152082,1.023372,1.250021,-0.226649,4.744675,1.603082,0.000000,0.000000,0
2026-04-01 17:17:22.079,1775035042.188263,1.041780,1.223943,-0.182163,4.713672,1.572079,0.000000,0.000000,0
2026-04-01 17:17:22.105,1775035042.223690,1.082431,1.176005,-0.093574,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:17:22.131,1775035042.258143,1.114261,1.135354,-0.021093,4.853098,1.711505,0.000000,0.000000,0
2026-04-01 17:17:22.158,1775035042.294434,1.152611,1.098921,0.053690,4.993132,1.851539,0.000000,0.000000,0
2026-04-01 17:17:22.182,1775035042.332074,1.185976,1.067474,0.118502,5.132694,1.991101,0.000000,0.000000,0
2026-04-01 17:17:22.206,1775035042.365588,1.211287,1.027974,0.183313,5.272000,2.130407,0.000000,0.000000,0
2026-04-01 17:17:22.249,1775035042.412202,1.258074,0.999595,0.258479,5.411231,2.269638,0.000000,0.000000,0
2026-04-01 17:17:22.274,1775035042.449571,1.292973,0.972366,0.320607,5.550428,2.408836,0.000000,0.000000,0
2026-04-01 17:17:22.300,1775035042.487483,1.316750,0.958177,0.358573,5.689565,2.547973,0.000000,0.000000,0
2026-04-01 17:17:22.327,1775035042.525116,1.337459,0.945905,0.391554,5.828647,2.687055,0.000000,0.000000,0
2026-04-01 17:17:22.351,1775035042.560575,1.365454,0.942837,0.422618,5.967702,2.826109,0.000000,0.000000,0
2026-04-01 17:17:22.391,1775035042.606505,1.379260,0.938235,0.441026,6.106747,2.965154,0.000000,0.000000,0
2026-04-01 17:17:22.419,1775035042.643968,1.387314,0.937851,0.449463,6.245796,3.104203,0.000000,0.000000,0
2026-04-01 17:17:22.444,1775035042.681187,1.398819,0.941686,0.457133,0.101656,3.243249,0.000000,0.000000,0
