timestamp_us,phase_onnx,raw_phase_onnx,stride_rate_hz_onnx,cos_value_onnx,sin_value_onnx,total_predictions_onnx,phase_keras,raw_phase_keras,stride_rate_hz_keras,cos_value_keras,sin_value_keras,total_predictions_keras,phase_error_cycle,phase_error_percent,phase_abs_error_percent
187148481,0.1883598399031038,0.6356196743816636,0.4273930490016937,-0.3574881851673126,-0.408687561750412,98,0.1883598082255383,0.6356197039621369,0.42739301919937134,-0.35748815536499023,-0.40868768095970154,98,-3.1677565459631296e-08,-3.1677565459631296e-06,3.1677565459631296e-06
187181815,0.2097285416591043,0.635841198057534,0.4273740351200104,-0.3572022020816803,-0.4095094203948974,99,0.20972851147165494,0.6358412547375172,0.42737406492233276,-0.35720202326774597,-0.4095095098018646,99,-3.018744931804207e-08,-3.018744931804207e-06,3.018744931804207e-06
187215149,0.2310885217654581,0.6359788853909818,0.4271996021270752,-0.3571510016918182,-0.4101665019989013,100,0.2310884915780087,0.6359788779636404,0.4271996021270752,-0.357151061296463,-0.41016653180122375,100,-3.018744942906437e-08,-3.0187449429064372e-06,3.0187449429064372e-06
187248483,0.2524488475787516,0.6363389724421242,0.4272065162658691,-0.3564434051513672,-0.4112288355827331,101,0.2524488129209538,0.6363389970315347,0.427206426858902,-0.3564433455467224,-0.41122889518737793,101,-3.46577977983209e-08,-3.46577977983209e-06,3.46577977983209e-06
187281817,0.2738017272817964,0.636434791899319,0.4270575940608978,-0.3565391600131988,-0.41184002161026,102,0.27380169262399867,0.6364348480071444,0.4270575940608978,-0.35653918981552124,-0.4118403494358063,102,-3.465779774280975e-08,-3.465779774280975e-06,3.465779774280975e-06
187315151,0.2951538634168978,0.6367138935942259,0.4270427227020263,-0.3562150001525879,-0.4129267036914825,103,0.2951538302492161,0.6367139588016002,0.42704275250434875,-0.3562149107456207,-0.41292694211006165,103,-3.3167681712242825e-08,-3.3167681712242825e-06,3.3167681712242825e-06
187348485,0.3165046226847048,0.6369905506605444,0.4270151853561401,-0.3560761511325836,-0.4142193794250488,104,0.31650459100713924,0.6369905949061607,0.4270152151584625,-0.3560760021209717,-0.4142194390296936,104,-3.16775655706536e-08,-3.16775655706536e-06,3.16775655706536e-06
187381819,0.3378476303684588,0.6380603353517118,0.4268601536750793,-0.3523472249507904,-0.4154988825321197,105,0.33784760316124157,0.6380603751940914,0.4268602430820465,-0.3523470461368561,-0.41549888253211975,105,-2.720721720139707e-08,-2.720721720139707e-06,2.720721720139707e-06
187415153,0.3591893103587503,0.637944105813773,0.4268335998058319,-0.3525899946689605,-0.4151701331138611,106,0.3591892846416493,0.6379440726266734,0.4268336296081543,-0.3525901436805725,-0.4151701331138611,106,-2.5717101004296694e-08,-2.5717101004296694e-06,2.5717101004296694e-06
187448487,0.3805276197063799,0.6378992069404841,0.4267661869525909,-0.3526667654514313,-0.4150231778621673,107,0.38052759249916274,0.6378992713121242,0.42676615715026855,-0.3526665270328522,-0.41502323746681213,107,-2.720721714588592e-08,-2.720721714588592e-06,2.720721714588592e-06
187481821,0.4018688332903261,0.6380366657613521,0.4268242716789245,-0.3524284660816192,-0.4154694080352783,108,0.4018688090633412,0.638036610038203,0.42682433128356934,-0.3524286150932312,-0.41546928882598877,108,-2.4226984862707468e-08,-2.422698486270747e-06,2.422698486270747e-06
187515155,0.4232030641901369,0.6380235428723522,0.4266846179962158,-0.352613091468811,-0.4156175851821899,109,0.42320304145326815,0.6380235515201531,0.4266846477985382,-0.35261300206184387,-0.41561752557754517,109,-2.2736868776629393e-08,-2.2736868776629393e-06,2.2736868776629393e-06
187548489,0.4445427042114611,0.6379888064426498,0.4267928004264831,-0.3528189063072204,-0.4156762361526489,110,0.44454268445482453,0.6379887961864857,0.42679286003112793,-0.35281887650489807,-0.41567614674568176,110,-1.9756636548962092e-08,-1.975663654896209e-06,1.975663654896209e-06
187581823,0.4658801045882578,0.6379686708208123,0.4267480075359344,-0.3529354035854339,-0.4157068729400635,111,0.4658800863217374,0.6379687775335523,0.42674803733825684,-0.3529350757598877,-0.4157070517539978,111,-1.8266520407372866e-08,-1.8266520407372866e-06,1.8266520407372866e-06
187615157,0.4872173321115847,0.6380470169541624,0.4267445504665375,-0.3528041541576385,-0.4159671366214752,112,0.4872173183154126,0.6380469729616749,0.42674463987350464,-0.35280412435531616,-0.41596686840057373,112,-1.379617209362749e-08,-1.379617209362749e-06,1.379617209362749e-06
187648491,0.508557948158967,0.6380477775455087,0.4268123209476471,-0.3526503145694732,-0.415789783000946,113,0.5085579298924466,0.6380477248844708,0.42681223154067993,-0.35265037417411804,-0.41578957438468933,113,-1.8266520407372866e-08,-1.8266520407372866e-06,1.8266520407372866e-06
187681825,0.5298992854225512,0.6379815323820057,0.4268267452716827,-0.3527020812034607,-0.4155001044273376,114,0.5298992656659146,0.6379815486599272,0.42682671546936035,-0.35270193219184875,-0.4155000150203705,114,-1.9756636548962092e-08,-1.975663654896209e-06,1.975663654896209e-06
187715159,0.5512432139980669,0.6381770110778116,0.4268785715103149,-0.3522530794143677,-0.4160057306289673,115,0.5512431972216626,0.6381769885862505,0.4268786311149597,-0.3522530794143677,-0.41600561141967773,115,-1.677640426578364e-08,-1.677640426578364e-06,1.677640426578364e-06
187748493,0.5725827020275468,0.6381797791407859,0.4267897605895996,-0.3523634970188141,-0.4161508083343506,116,0.5725826867412587,0.6381798327814481,0.426789790391922,-0.3523634076118469,-0.4161509871482849,116,-1.5286288124194414e-08,-1.5286288124194414e-06,1.5286288124194414e-06
187781827,0.5939218577611322,0.6381062675758513,0.4267831146717071,-0.3526313602924347,-0.4160773158073425,117,0.5939218439649602,0.638106259365302,0.42678314447402954,-0.35263127088546753,-0.4160771667957306,117,-1.3796171982605188e-08,-1.3796171982605188e-06,1.3796171982605188e-06
187815161,0.6152571406829233,0.6381081471111716,0.4267056584358215,-0.3526299893856048,-0.4160856604576111,118,0.6152571268867513,0.6381082022100459,0.42670565843582153,-0.352629691362381,-0.4160856008529663,118,-1.3796171982605188e-08,-1.3796171982605188e-06,1.3796171982605188e-06
187848495,0.6365988683569307,0.6381346321556302,0.4268345534801483,-0.3526153862476349,-0.4162088334560394,119,0.6365988545607587,0.6381346423832466,0.4268345534801483,-0.3526154160499573,-0.4162089228630066,119,-1.3796171982605188e-08,-1.3796171982605188e-06,1.3796171982605188e-06
187881829,0.6508263450729722,0.6381565106258225,0.4268243014812469,-0.352400928735733,-0.4160716533660888,120,0.6508263292899787,0.6381565652892182,0.4268242418766022,-0.3524008095264435,-0.4160718023777008,120,-1.578299346771672e-08,-1.5782993467716722e-06,1.5782993467716722e-06
187915163,0.6650515995291744,0.638113908198783,0.4267576336860657,-0.3527689278125763,-0.4162801504135132,121,0.6650515837461809,0.6381138999943017,0.4267576336860657,-0.35276883840560913,-0.41628000140190125,121,-1.578299346771672e-08,-1.5782993467716722e-06,1.5782993467716722e-06
187948497,0.679278657025881,0.6381595591008556,0.4268117249011993,-0.3525679409503937,-0.4162850081920624,122,0.679278643229709,0.6381596346570567,0.4268117845058441,-0.3525677025318146,-0.41628512740135193,122,-1.3796171982605188e-08,-1.3796171982605188e-06,1.3796171982605188e-06
187981831,0.6935069791344676,0.6381700057598673,0.4268496632575989,-0.3526754975318908,-0.4164674282073974,123,0.6935069673251171,0.6381700511727761,0.42684972286224365,-0.35267531871795654,-0.41646745800971985,123,-1.1809350497493654e-08,-1.1809350497493654e-06,1.1809350497493654e-06
188015165,0.707737087395576,0.638167448428755,0.4269032478332519,-0.3524473011493683,-0.4161843955516815,124,0.7077370706191718,0.6381674918386158,0.42690309882164,-0.35244718194007874,-0.4161844849586487,124,-1.6776404154761337e-08,-1.6776404154761337e-06,1.6776404154761337e-06
188048499,0.7219662091998134,0.6381381170465186,0.4268736541271209,-0.3524402678012848,-0.4160206019878387,125,0.7219661914299984,0.6381381538286516,0.4268736243247986,-0.3524401783943176,-0.4160206913948059,125,-1.7769814952828256e-08,-1.7769814952828256e-06,1.7769814952828256e-06
188081833,0.7361937236654633,0.638062276647092,0.4268254339694977,-0.3526175916194916,-0.415827989578247,126,0.736193706889059,0.6380622454879774,0.42682546377182007,-0.35261768102645874,-0.4158279299736023,126,-1.677640426578364e-08,-1.677640426578364e-06,1.677640426578364e-06
188115167,0.7504248352714254,0.6380468535900579,0.4269333481788635,-0.3525579571723938,-0.4156759977340698,127,0.7504248175016104,0.6380469271830098,0.42693331837654114,-0.3525577783584595,-0.41567617654800415,127,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
188148501,0.764650014228411,0.6381117549080404,0.4267553687095642,-0.3526694476604461,-0.4161513447761535,128,0.764649999438828,0.6381117844782977,0.42675545811653137,-0.35266923904418945,-0.4161512553691864,128,-1.4789582891694408e-08,-1.4789582891694408e-06,1.4789582891694408e-06
188181835,0.7788788032400483,0.6381137156821524,0.4268636703491211,-0.3527297377586365,-0.4162328839302063,129,0.7788787894438761,0.6381137508682222,0.4268637001514435,-0.35272952914237976,-0.4162328243255615,129,-1.3796172204649793e-08,-1.3796172204649793e-06,1.3796172204649793e-06
188215169,0.7931072485315674,0.6381084685854282,0.4268533587455749,-0.3526531457901001,-0.4161146879196167,130,0.7931072347353952,0.6381084348520754,0.42685335874557495,-0.3526531457901001,-0.4161145091056824,130,-1.3796172204649793e-08,-1.3796172204649793e-06,1.3796172204649793e-06
188248503,0.8073370011516287,0.6380763338368867,0.4268925786018371,-0.3525626957416534,-0.4158377051353454,131,0.807336985368635,0.6380763660076991,0.4268925189971924,-0.3525625765323639,-0.41583773493766785,131,-1.5782993689761327e-08,-1.5782993689761327e-06,1.5782993689761327e-06
188281837,0.8215634596216553,0.6380198409098552,0.4267937541007995,-0.3525691330432892,-0.415546178817749,132,0.8215634438386616,0.6380199231646534,0.42679375410079956,-0.3525688648223877,-0.4155462980270386,132,-1.5782993689761327e-08,-1.5782993689761327e-06,1.5782993689761327e-06
188315171,0.8357909363376969,0.6380377167505881,0.4268243014812469,-0.3525902926921844,-0.4156657457351684,133,0.8357909205547032,0.6380377008702103,0.42682430148124695,-0.35259026288986206,-0.4156656265258789,133,-1.5782993689761327e-08,-1.5782993689761327e-06,1.5782993689761327e-06
188348505,0.8500236910450333,0.6382423760700402,0.4269826412200928,-0.3523083627223968,-0.4164176881313324,134,0.8500236732752181,0.6382424000739957,0.426982581615448,-0.35230815410614014,-0.41641756892204285,134,-1.776981517487286e-08,-1.776981517487286e-06,1.776981517487286e-06
188381839,0.8642540347444886,0.6382344721699849,0.4269103109836578,-0.3524644076824188,-0.4165601730346679,135,0.8642540139944411,0.6382344364395451,0.4269102215766907,-0.3524644672870636,-0.4165600538253784,135,-2.0750047458051313e-08,-2.0750047458051313e-06,2.0750047458051313e-06
188415173,0.8784867646165564,0.6379086566977443,0.4269818961620331,-0.3530135750770569,-0.415481299161911,136,0.8784867418796874,0.6379087196589361,0.4269818365573883,-0.3530135452747345,-0.4154815971851349,136,-2.2736868943162847e-08,-2.2736868943162847e-06,2.2736868943162847e-06
188448507,0.8927180669573818,0.638001868755905,0.4269390702247619,-0.3527210652828216,-0.4156301021575928,137,0.8927180442205128,0.6380018196991439,0.42693907022476196,-0.3527211844921112,-0.4156299829483032,137,-2.2736868943162847e-08,-2.2736868943162847e-06,2.2736868943162847e-06
188481841,0.9069547436503445,0.6381446128655739,0.4271003007888794,-0.3526264727115631,-0.4162748456001282,138,0.9069547219068862,0.6381447032460986,0.4271003305912018,-0.3526262938976288,-0.41627511382102966,138,-2.174345825611823e-08,-2.174345825611823e-06,2.174345825611823e-06
188515175,0.9211912703382844,0.6382759628106748,0.4270958006381988,-0.3522509634494781,-0.4165280759334564,139,0.9211912515750584,0.6382759485077292,0.427095890045166,-0.3522510528564453,-0.4165281057357788,139,-1.876322597293978e-08,-1.8763225972939779e-06,1.8763225972939779e-06
188548509,0.9354296100008362,0.6382737251168789,0.4271501898765564,-0.3522419035434723,-0.4165054857730865,140,0.9354295902441996,0.6382737373712836,0.427150160074234,-0.3522418737411499,-0.41650551557540894,140,-1.9756636659984395e-08,-1.9756636659984395e-06,1.9756636659984395e-06
188581843,0.9496651402977976,0.6382490715939135,0.427065908908844,-0.3524286448955536,-0.4165953993797302,141,0.9496651185543395,0.6382491012053328,0.4270658493041992,-0.3524284362792969,-0.41659530997276306,141,-2.1743458034073626e-08,-2.1743458034073626e-06,2.1743458034073626e-06
188615177,0.9639004729060208,0.6383007057893767,0.4270599782466888,-0.3523292541503906,-0.4167520403861999,142,0.9639004521559733,0.6383006741732857,0.42706000804901123,-0.35232919454574585,-0.41675180196762085,142,-2.0750047458051313e-08,-2.0750047458051313e-06,2.0750047458051313e-06
188648511,0.9781337809431428,0.6383013225873251,0.4269992411136627,-0.3523211181163788,-0.4167456924915313,143,0.9781337621799169,0.6383013884174533,0.4269993007183075,-0.35232099890708923,-0.4167459011077881,143,-1.876322597293978e-08,-1.8763225972939779e-06,1.8763225972939779e-06
188681845,0.992368618832814,0.6382147341734989,0.4270451366901397,-0.352232277393341,-0.4161811470985412,144,0.9923685990761775,0.6382146846131573,0.4270451068878174,-0.3522322475910187,-0.4161808490753174,144,-1.9756636548962092e-08,-1.975663654896209e-06,1.975663654896209e-06
188715179,0.006608074095634,0.6383805348989224,0.4271836578845978,-0.352157324552536,-0.4169726967811584,145,0.006608055332408158,0.6383805120220463,0.42718368768692017,-0.3521571755409241,-0.41697239875793457,145,-1.8763225861917476e-08,-1.8763225861917476e-06,1.8763225861917476e-06
188748513,0.0208441686498993,0.6384004726650703,0.4270828366279602,-0.3522360324859619,-0.4171718955039978,146,0.020844150880084244,0.6384005430188959,0.4270828664302826,-0.35223594307899475,-0.4171721637248993,146,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
188781847,0.0350772015122447,0.6383158227358521,0.4269909858703613,-0.352720707654953,-0.4172954559326172,147,0.03507718175560813,0.6383158461772573,0.42699092626571655,-0.3527206778526306,-0.41729554533958435,147,-1.9756636548962092e-08,-1.975663654896209e-06,1.975663654896209e-06
188815181,0.0493101578819626,0.638438111543169,0.4269886910915375,-0.3524441421031952,-0.4176186919212341,148,0.0493101371319153,0.6384381314429965,0.4269886612892151,-0.352444052696228,-0.41761869192123413,148,-2.075004729151786e-08,-2.075004729151786e-06,2.075004729151786e-06
188848515,0.0635480644174291,0.6384654164550365,0.4271371960639953,-0.3521119952201843,-0.4173703789710998,149,0.0635480456542033,0.638465475169272,0.42713725566864014,-0.3521117568016052,-0.41737040877342224,149,-1.8763225806406325e-08,-1.8763225806406325e-06,1.8763225806406325e-06
188881849,0.0777846685914073,0.6384792167669704,0.4270981252193451,-0.3522623181343078,-0.4176220297813415,150,0.07778465082159222,0.6384792901688426,0.4270981550216675,-0.35226213932037354,-0.4176222085952759,150,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
188915183,0.0920171679921819,0.6384731483726268,0.4269749820232391,-0.3524031043052673,-0.4177566170692444,151,0.09201714922895611,0.6384732381290945,0.42697495222091675,-0.35240277647972107,-0.41775670647621155,151,-1.8763225806406325e-08,-1.8763225806406325e-06,1.8763225806406325e-06
188948517,0.1062538109091792,0.6385134602400532,0.4270992875099182,-0.3520133793354034,-0.4175091385841369,152,0.10625379214595339,0.6385134455275177,0.4270992875099182,-0.35201331973075867,-0.417508989572525,152,-1.8763225806406325e-08,-1.8763225806406325e-06,1.8763225806406325e-06
188981851,0.120489707774706,0.6385104619761208,0.427076905965805,-0.3522010743618011,-0.4177157878875732,153,0.12048969000489097,0.6385104758994025,0.42707693576812744,-0.35220083594322205,-0.41771557927131653,153,-1.7769815008339407e-08,-1.7769815008339407e-06,1.7769815008339407e-06
189015185,0.1347253086038305,0.638473762732445,0.4270680248737335,-0.3522292673587799,-0.4175538122653961,154,0.1347252908340154,0.6384737826428895,0.4270680248737335,-0.35222917795181274,-0.4175538122653961,154,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
189048519,0.1489584040510529,0.6384090300714385,0.4269928634166717,-0.3523715734481811,-0.4173779487609863,155,0.1489583862812378,0.6384090734166007,0.42699286341667175,-0.3523714542388916,-0.4173780381679535,155,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
189081853,0.1703099277484291,0.6384352353181557,0.427030473947525,-0.3523578643798828,-0.417501151561737,156,0.17030990997861406,0.6384351925912026,0.427030473947525,-0.35235780477523804,-0.4175008535385132,156,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
189115187,0.1916655805575722,0.6385062295561592,0.4271130561828613,-0.3520650565624237,-0.4175319373607635,157,0.19166556278775712,0.6385062973849086,0.42711305618286133,-0.3520648777484894,-0.4175320863723755,157,-1.7769815063850558e-08,-1.7769815063850558e-06,1.7769815063850558e-06
189148521,0.2130156305301064,0.6384927904331017,0.4270009994506836,-0.3523409068584442,-0.417787492275238,158,0.21301560978005907,0.6384929255992452,0.4270009398460388,-0.3523404002189636,-0.4177876114845276,158,-2.075004734702901e-08,-2.075004734702901e-06,2.075004734702901e-06
189181855,0.2343667518961304,0.6386353221650839,0.4270224273204803,-0.3520384132862091,-0.4181881546974182,159,0.23436673710654757,0.6386353172890968,0.4270225465297699,-0.3520382344722748,-0.4181879162788391,159,-1.4789582836183257e-08,-1.4789582836183257e-06,1.4789582836183257e-06
189215189,0.2557181072103852,0.6385462054086661,0.4270271062850952,-0.3522408306598663,-0.4179533720016479,160,0.25571809987138294,0.6385462920468787,0.42702725529670715,-0.35224059224128723,-0.4179535508155823,160,-7.339002239259429e-09,-7.339002239259429e-07,7.339002239259429e-07
189248523,0.2770687800514572,0.6384235479669742,0.4270134568214416,-0.3525952100753784,-0.4177201390266418,161,0.27706877420257114,0.6384235458994661,0.42701348662376404,-0.3525952696800232,-0.4177201986312866,161,-5.848886042159052e-09,-5.848886042159052e-07,5.848886042159052e-07
189281857,0.2984194514024132,0.6384420474418799,0.4270134270191192,-0.3525022864341736,-0.417708545923233,162,0.2984194470436432,0.638442167660686,0.42701345682144165,-0.3525020480155945,-0.4177089035511017,162,-4.358770011592128e-09,-4.358770011592128e-07,4.358770011592128e-07
189315191,0.3197742459046715,0.6385954742490738,0.427095890045166,-0.3523539006710052,-0.4183502793312073,163,0.31977424303601765,0.6385954976409544,0.4270959198474884,-0.35235387086868286,-0.41835036873817444,163,-2.868653870002902e-09,-2.868653870002902e-07,2.868653870002902e-07
189348525,0.3411299329864853,0.6386255493366872,0.4271137416362762,-0.3522410690784454,-0.4183767437934875,164,0.34112992862771535,0.6386256390722871,0.42711371183395386,-0.35224074125289917,-0.4183768332004547,164,-4.358769956080977e-09,-4.3587699560809767e-07,4.3587699560809767e-07
189381859,0.3624835055935257,0.6384947571091065,0.4270714521408081,-0.3525820970535278,-0.4180839657783508,165,0.3624835027248719,0.6384947842697325,0.4270714819431305,-0.35258179903030396,-0.4180837571620941,165,-2.8686538144917506e-09,-2.8686538144917506e-07,2.8686538144917506e-07
189415193,0.3838409733641021,0.6385042047854421,0.4271493554115295,-0.352392166852951,-0.4179090857505798,166,0.38384096900533227,0.6385042816591515,0.42714932560920715,-0.3523920476436615,-0.4179093539714813,166,-4.358769845058674e-09,-4.358769845058674e-07,4.358769845058674e-07
189448527,0.4051945221292846,0.6385281421485569,0.4270709753036499,-0.3523425161838531,-0.4179777503013611,167,0.40519451777051474,0.6385281606249988,0.4270709753036499,-0.35234230756759644,-0.41797760128974915,167,-4.358769845058674e-09,-4.358769845058674e-07,4.358769845058674e-07
189481861,0.426546908603894,0.6385615389605764,0.4270477294921875,-0.3522972762584686,-0.4181020855903625,168,0.426546902755008,0.6385615725012466,0.4270476996898651,-0.35229727625846863,-0.4181022644042969,168,-5.8488859866479e-09,-5.8488859866479e-07,5.8488859866479e-07
189515195,0.447897630618798,0.6385431539135472,0.4270144402980804,-0.3523529469966888,-0.4180701375007629,169,0.44789762327979593,0.6385432502877787,0.42701441049575806,-0.3523525893688202,-0.4180702269077301,169,-7.339002072725975e-09,-7.339002072725975e-07,7.339002072725975e-07
189548529,0.4692414325344436,0.6384861714950192,0.426876038312912,-0.3525694906711578,-0.4180232584476471,170,0.46924142519544154,0.6384862734261434,0.426876038312912,-0.3525691330432892,-0.41802337765693665,170,-7.339002072725975e-09,-7.339002072725975e-07,7.339002072725975e-07
189581863,0.4905892592537276,0.6383787541423003,0.4269565343856811,-0.3527271449565887,-0.4176379144191742,171,0.4905892534048417,0.6383788907033457,0.42695656418800354,-0.3527267575263977,-0.4176381826400757,171,-5.848885875625598e-09,-5.848885875625598e-07,5.848885875625598e-07
189615197,0.5119354081022612,0.6383646685806552,0.4269229769706726,-0.3529681861400604,-0.4178482890129089,172,0.5119354037434914,0.6383646675520618,0.426923006772995,-0.3529682159423828,-0.4178483188152313,172,-4.358769789547523e-09,-4.358769789547523e-07,4.358769789547523e-07
189648531,0.5332831781971328,0.6383465407070458,0.4269554018974304,-0.3528434932231903,-0.4176041781902313,173,0.5332831783087113,0.6383466064108072,0.4269554913043976,-0.35284337401390076,-0.41760438680648804,173,1.1157852419785286e-10,1.1157852419785286e-08,1.1157852419785286e-08
189681865,0.5546305474507682,0.6383708354559847,0.4269473850727081,-0.3526217043399811,-0.4174709320068359,174,0.5546305505425789,0.638370734511946,0.4269474446773529,-0.35262203216552734,-0.417470782995224,174,3.0918106963540026e-09,3.0918106963540026e-07,3.0918106963540026e-07
189715199,0.5759763878452652,0.6384774341601476,0.4269168078899383,-0.3524572551250458,-0.4178436398506164,175,0.5759763864667274,0.6384774596521403,0.4269167184829712,-0.3524571657180786,-0.41784366965293884,175,-1.3785377284136757e-09,-1.3785377284136757e-07,1.3785377284136757e-07
189748533,0.5973176014292114,0.6382962347465502,0.4268242716789245,-0.3530084788799286,-0.417531669139862,176,0.5973176089913704,0.6382961787372214,0.4268244504928589,-0.3530084788799286,-0.4175313711166382,176,7.562159010099379e-09,7.562159010099379e-07,7.562159010099379e-07
189781867,0.6186588403451316,0.6384120994194386,0.4268247783184051,-0.352994829416275,-0.4181325435638428,177,0.6186588523776391,0.6384122002332214,0.4268248677253723,-0.35299450159072876,-0.4181326925754547,177,1.2032507434867057e-08,1.2032507434867057e-06,1.2032507434867057e-06
189815201,0.6384116437877196,0.6384116437877196,0.4268991649150848,-0.3526484668254852,-0.4177198410034179,178,0.6384116473192007,0.6384116473192007,0.42689913511276245,-0.35264852643013,-0.41771993041038513,178,3.5314811075437547e-09,3.5314811075437547e-07,3.5314811075437547e-07
189848535,0.6526415851558227,0.6383433238083178,0.4268982410430908,-0.3529787063598633,-0.4177470803260803,179,0.6526415867004823,0.6383433375195,0.42689818143844604,-0.35297879576683044,-0.41774725914001465,179,1.5446596224322207e-09,1.5446596224322207e-07,1.5446596224322207e-07
189881869,0.6668705460275192,0.6383862250345176,0.4268688261508941,-0.3527112007141113,-0.4176588058471679,180,0.6668705485655896,0.6383861653736433,0.42686885595321655,-0.3527114689350128,-0.41765880584716797,180,2.538070420499139e-09,2.538070420499139e-07,2.538070420499139e-07
189915203,0.6810995168333231,0.6385177420473884,0.426869124174118,-0.3525134623050689,-0.4181250929832458,181,0.6810995203648043,0.6385178621780585,0.42686915397644043,-0.35251322388648987,-0.4181254506111145,181,3.5314811075437547e-09,3.5314811075437547e-07,3.5314811075437547e-07
189948537,0.6953295456215719,0.6384172267723056,0.4269008636474609,-0.3528264462947845,-0.4179604053497314,182,0.6953295501464637,0.6384172288375858,0.4269008934497833,-0.35282638669013977,-0.41796034574508667,182,4.5248917945883704e-09,4.5248917945883704e-07,4.5248917945883704e-07
189981871,0.7095617609068731,0.6385583652582404,0.4269664585590362,-0.3527222275733948,-0.4185894727706909,183,0.7095617664251757,0.6385583942191368,0.42696648836135864,-0.3527221977710724,-0.41858959197998047,183,5.518302592655289e-09,5.518302592655289e-07,5.518302592655289e-07
190015205,0.7237939463898518,0.6385923289242224,0.4269655644893646,-0.3525329530239105,-0.4185460805892944,184,0.7237939529015652,0.6385923910358715,0.426965594291687,-0.3525327742099762,-0.418546199798584,184,6.511713390722207e-09,6.511713390722207e-07,6.511713390722207e-07
190048539,0.7380241609459101,0.6385382481623252,0.4269064366817474,-0.3528164327144623,-0.4185938835144043,185,0.7380241644773913,0.6385382715386512,0.4269063472747803,-0.3528164029121399,-0.41859397292137146,185,3.531481218566057e-09,3.531481218566057e-07,3.531481218566057e-07
190081873,0.7522547818069635,0.6385472706750679,0.426918625831604,-0.3526378571987152,-0.4184301495552063,186,0.7522547863318555,0.6385473181137773,0.4269186556339264,-0.3526376187801361,-0.4184301197528839,186,4.524892016632975e-09,4.5248920166329754e-07,4.5248920166329754e-07
190115207,0.7664853212083358,0.6385652284322658,0.4269161820411682,-0.3525818288326263,-0.4184594750404358,187,0.7664853257332278,0.6385652793760839,0.4269161820411682,-0.352581650018692,-0.41845953464508057,187,4.524892016632975e-09,4.5248920166329754e-07,4.5248920166329754e-07
190148541,0.7807137178227284,0.6384289508027966,0.4268518984317779,-0.352674663066864,-0.4178430438041687,188,0.7807137233410312,0.6384289197252395,0.42685192823410034,-0.3526747524738312,-0.4178429841995239,188,5.518302814699894e-09,5.518302814699894e-07,5.518302814699894e-07
190181875,0.7949494845514474,0.6385855731312117,0.4270730018615722,-0.3526010811328888,-0.4185909032821655,189,0.7949494851026965,0.638585628605474,0.4270728528499603,-0.35260093212127686,-0.4185910224914551,189,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
190215209,0.8091788825238723,0.6383976375303594,0.4268819391727447,-0.3529854714870453,-0.4180443882942199,190,0.8091788850619428,0.6383976039732246,0.4268819987773895,-0.3529854714870453,-0.41804420948028564,190,2.5380705315214414e-09,2.5380705315214414e-07,2.5380705315214414e-07
190248543,0.8234103577181675,0.6384605024204908,0.4269442558288574,-0.3526475727558136,-0.4179790318012237,191,0.8234103562825951,0.6384605152665532,0.42694413661956787,-0.3526473641395569,-0.41797885298728943,191,-1.4355724387016267e-09,-1.4355724387016267e-07,1.4355724387016267e-07
190281877,0.8376390155995864,0.6385731059164692,0.4268597364425659,-0.3523657619953155,-0.4182450473308563,192,0.8376390131706032,0.6385731268596995,0.42685970664024353,-0.352365642786026,-0.41824501752853394,192,-2.428983236768545e-09,-2.428983236768545e-07,2.428983236768545e-07
190315211,0.8518707768961766,0.6385019509690437,0.4269528388977051,-0.3524776101112366,-0.4179984033107757,193,0.8518707734737826,0.6385019286001655,0.4269528090953827,-0.3524776101112366,-0.4179982841014862,193,-3.422394034835463e-09,-3.422394034835463e-07,3.422394034835463e-07
190348545,0.8660992509966075,0.638404257540583,0.4268542230129242,-0.3528006374835968,-0.417860746383667,194,0.8660992485676241,0.6384042229373585,0.4268542528152466,-0.3528006672859192,-0.41786059737205505,194,-2.4289833477908473e-09,-2.4289833477908473e-07,2.4289833477908473e-07
190381879,0.8803322639907379,0.6383676247894252,0.4269903898239136,-0.3528509438037872,-0.4177252352237701,195,0.8803322625551653,0.6383676272994911,0.42699041962623596,-0.3528510332107544,-0.4177253544330597,195,-1.4355726607462316e-09,-1.4355726607462316e-07,1.4355726607462316e-07
190415213,0.8945631888354798,0.6383676112337138,0.4269277453422546,-0.3530285060405731,-0.4179353713989258,196,0.8945631893867286,0.6383675888550233,0.4269278049468994,-0.3530285060405731,-0.41793525218963623,196,5.512488243653024e-10,5.512488243653024e-08,5.512488243653024e-08
190448547,0.9087921407664796,0.6385238535510886,0.4268685579299927,-0.3526070415973663,-0.4182686805725097,197,0.9087921423111391,0.6385238933250301,0.42686858773231506,-0.352606862783432,-0.41826868057250977,197,1.5446595114099182e-09,1.5446595114099182e-07,1.5446595114099182e-07
