local_time,arrival_time_monotonic,timestamp_ms,role,role_label,mac_address,foot_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
2026-04-02 13:02:25.261,1884.267345016,1775106145261,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2246,0,0,0,0,0,2335,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:25.322,1884.32852479,1775106145322,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2129,0,0,0,0,0,2236,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:25.351,1884.357464535,1775106145351,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2089,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:25.412,1884.418575435,1775106145412,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,4362,581,0,0,0,0,4960,532,0,0,0,0,0,0,0,0
2026-04-02 13:02:25.472,1884.478569907,1775106145472,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,11236,3759,0,0,0,0,12127,4344,0,0,0,0,0,0,0,0
2026-04-02 13:02:25.501,1884.507446504,1775106145501,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,10920,5008,0,0,0,0,11822,5629,461,0,0,0,931,0,0,0
2026-04-02 13:02:25.562,1884.568377081,1775106145562,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,10569,4858,0,0,0,0,11165,5415,970,247,0,0,1154,115,0,0
2026-04-02 13:02:25.681,1884.687320279,1775106145681,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9057,4086,0,0,0,0,9656,4536,948,558,392,0,1272,282,234,0
2026-04-02 13:02:25.681,1884.687412628,1775106145681,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7738,3303,0,0,0,0,8215,3548,945,843,726,0,1262,546,653,0
2026-04-02 13:02:25.711,1884.717460098,1775106145711,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6855,2610,0,0,563,0,6752,2520,1105,1465,1653,0,1405,782,1430,0
2026-04-02 13:02:25.771,1884.777464908,1775106145771,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1345,0,5493,1612,0,508,2184,90,4798,1211,1298,2469,3381,0,1451,1438,2495,0
2026-04-02 13:02:25.891,1884.897318552,1775106145891,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2913,120,3985,383,0,774,4377,1165,3430,0,296,2361,5683,223,649,1099,3590,174
2026-04-02 13:02:25.891,1884.897410159,1775106145891,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3902,1372,3461,0,0,0,5137,2450,3135,0,0,532,6103,1053,0,146,3520,512
2026-04-02 13:02:25.921,1884.927478189,1775106145921,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2678,2418,2770,0,0,0,3166,3311,2660,0,0,0,3417,133,0,0,1999,0
2026-04-02 13:02:25.981,1884.987391843,1775106145981,right_insole,右鞋垫,FF:25:02:05:18:F3,2,655,0,2375,0,0,0,509,461,2234,0,0,0,515,0,0,0,224,0
2026-04-02 13:02:26.041,1885.047467447,1775106146041,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2440,0,0,0,0,0,2262,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.191,1885.197301028,1775106146191,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2416,0,0,0,0,0,2275,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.191,1885.197362654,1775106146191,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2387,0,0,0,0,0,2282,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.193,1885.199113994,1775106146192,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2301,0,0,0,0,0,2335,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.251,1885.257463938,1775106146251,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2291,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.281,1885.287455568,1775106146281,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2152,0,0,0,0,0,2186,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.341,1885.34736425,1775106146341,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2136,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.401,1885.407437414,1775106146401,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,5009,1009,0,0,0,0,5890,764,0,0,0,0,0,0,0,0
2026-04-02 13:02:26.461,1885.46744704,1775106146461,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,13885,5403,0,0,0,0,13767,5225,0,0,0,0,114,0,0,0
2026-04-02 13:02:26.491,1885.497448442,1775106146491,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,12304,5981,0,0,0,0,12710,5961,879,0,0,0,1073,0,0,0
2026-04-02 13:02:26.581,1885.587453802,1775106146581,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9986,4910,0,0,0,0,9962,4602,1229,552,55,0,1489,406,347,0
2026-04-02 13:02:26.611,1885.617457404,1775106146611,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6828,2377,0,0,23,0,6591,2353,742,912,1194,0,1184,571,920,0
2026-04-02 13:02:26.731,1885.737431696,1775106146731,right_insole,右鞋垫,FF:25:02:05:18:F3,2,100,0,5230,1321,0,0,951,0,4762,1155,630,1376,2191,0,959,1008,1697,0
2026-04-02 13:02:26.731,1885.737483548,1775106146731,right_insole,右鞋垫,FF:25:02:05:18:F3,2,949,0,4570,891,0,0,1851,0,4043,412,691,1962,3317,0,974,1263,2420,0
2026-04-02 13:02:26.761,1885.767410417,1775106146761,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2321,0,3741,141,0,426,3728,1065,3307,0,250,2051,5536,165,685,1225,3622,246
2026-04-02 13:02:26.821,1885.827249513,1775106146821,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2965,1789,3039,0,0,0,4829,2917,2811,0,0,49,6017,1222,0,138,3775,708
2026-04-02 13:02:26.884,1885.890325025,1775106146884,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1660,2007,2544,0,0,0,2738,2958,2424,0,0,0,3594,0,0,0,2384,0
2026-04-02 13:02:26.911,1885.917422065,1775106146911,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2015,0,0,0,0,0,2061,0,0,0,134,0,0,0,199,0
2026-04-02 13:02:26.972,1885.978509367,1775106146972,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2104,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.031,1886.037506975,1775106147031,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2213,0,0,0,0,0,2146,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.061,1886.067535324,1775106147061,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2176,0,0,0,0,0,2065,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.122,1886.128275275,1775106147122,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2223,0,0,0,0,0,2183,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.181,1886.187552955,1775106147181,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2143,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.241,1886.247429766,1775106147241,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2005,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.272,1886.278669421,1775106147272,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,3024,111,0,0,0,0,3777,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.361,1886.367476596,1775106147361,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,13477,4770,0,0,0,0,13245,4512,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.391,1886.397294631,1775106147391,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,12275,5820,0,0,0,0,12587,5945,724,0,0,0,1183,0,0,0
2026-04-02 13:02:27.452,1886.458535538,1775106147452,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,10313,4953,0,0,0,0,10425,4817,968,66,0,0,1223,64,99,0
2026-04-02 13:02:27.481,1886.487619919,1775106147481,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7596,3145,0,0,0,0,7640,2979,676,477,250,0,1066,251,547,0
2026-04-02 13:02:27.575,1886.581373657,1775106147575,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,5674,1740,0,0,303,0,5383,1416,439,1031,1512,0,920,547,1136,0
2026-04-02 13:02:27.601,1886.607567599,1775106147601,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1251,0,4811,910,0,26,1916,0,4030,406,657,1870,3291,0,764,988,2221,0
2026-04-02 13:02:27.661,1886.667619911,1775106147661,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2652,0,3818,232,0,491,3860,955,3261,0,115,1971,5217,200,391,936,3115,175
2026-04-02 13:02:27.692,1886.699092434,1775106147692,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3277,1934,3055,0,0,0,4342,2613,2835,0,0,0,5093,954,0,0,2809,424
2026-04-02 13:02:27.812,1886.818321504,1775106147812,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2317,2576,2620,0,0,0,3063,3207,2562,0,0,0,3479,77,0,0,2078,0
2026-04-02 13:02:27.812,1886.818485657,1775106147812,right_insole,右鞋垫,FF:25:02:05:18:F3,2,135,0,2163,0,0,0,128,198,2157,0,0,0,418,0,0,0,100,0
2026-04-02 13:02:27.902,1886.908571218,1775106147902,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2192,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.902,1886.908682047,1775106147902,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2183,0,0,0,0,0,2151,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:27.962,1886.968518652,1775106147962,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2191,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.022,1887.028428361,1775106148022,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2183,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.082,1887.088574604,1775106148082,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2074,0,0,0,0,0,2051,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.142,1887.148559101,1775106148142,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,1958,0,0,0,0,0,2039,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.201,1887.207549912,1775106148201,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,6208,1445,0,0,0,0,6753,1169,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.231,1887.237535441,1775106148231,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9900,4880,0,0,0,0,9379,3987,263,0,0,0,7,0,0,0
2026-04-02 13:02:28.262,1887.268320417,1775106148262,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7605,3455,0,0,509,0,7242,3215,1202,811,926,0,1073,326,467,0
2026-04-02 13:02:28.321,1887.327561748,1775106148321,right_insole,右鞋垫,FF:25:02:05:18:F3,2,345,0,5853,2089,0,0,943,0,5580,1859,1087,1073,1396,0,1100,651,1015,0
2026-04-02 13:02:28.411,1887.417569534,1775106148411,right_insole,右鞋垫,FF:25:02:05:18:F3,2,643,0,4139,841,0,0,931,0,4053,625,369,1109,1754,0,647,586,1388,0
2026-04-02 13:02:28.442,1887.448552862,1775106148442,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1319,0,3525,309,0,0,1673,116,3252,0,0,1132,2719,0,272,700,1999,0
2026-04-02 13:02:28.501,1887.50728669,1775106148501,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2564,161,3279,0,0,42,3121,1125,2860,0,0,1358,4376,0,121,735,3016,34
2026-04-02 13:02:28.532,1887.538564754,1775106148532,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3955,2149,2727,0,0,0,4640,3121,2671,0,0,14,5207,1003,0,0,3005,564
2026-04-02 13:02:28.592,1887.598353962,1775106148592,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3555,3764,2389,0,0,0,3871,4083,2534,0,0,0,3867,749,0,0,2061,165
2026-04-02 13:02:28.621,1887.627465805,1775106148621,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1168,1021,1959,0,0,0,1020,1471,2237,0,0,0,1149,0,0,0,630,0
2026-04-02 13:02:28.711,1887.7176297,1775106148711,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2101,0,0,0,0,0,2285,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.741,1887.747317352,1775106148741,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2250,0,0,0,0,0,2334,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.802,1887.808551013,1775106148802,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2160,0,0,0,0,0,2348,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.832,1887.838439399,1775106148832,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2188,0,0,0,0,0,2341,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.891,1887.89751922,1775106148891,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2144,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:28.954,1887.960309961,1775106148954,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2097,0,0,0,0,0,2216,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.071,1888.07729312,1775106149071,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,3814,354,0,0,0,0,4523,188,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.071,1888.0773881,1775106149071,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,11931,5659,0,0,0,0,11684,5371,318,0,0,0,240,0,0,0
2026-04-02 13:02:29.132,1888.138522144,1775106149132,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,9313,4442,0,0,0,0,9759,4690,676,37,0,0,942,0,105,0
2026-04-02 13:02:29.162,1888.168532272,1775106149162,right_insole,右鞋垫,FF:25:02:05:18:F3,2,801,0,7014,3350,0,0,1030,0,7163,3136,1086,736,1304,0,924,187,733,0
2026-04-02 13:02:29.252,1888.258699884,1775106149252,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1679,0,4507,1428,0,0,1695,0,4460,1113,402,962,1810,0,434,303,1114,0
2026-04-02 13:02:29.252,1888.258748727,1775106149252,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2244,0,3668,645,0,0,1875,17,3414,274,7,899,2097,0,10,235,1294,0
2026-04-02 13:02:29.311,1888.317475599,1775106149311,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2642,87,3332,241,0,0,2297,569,2936,0,0,906,2660,0,0,205,1641,0
2026-04-02 13:02:29.372,1888.378697742,1775106149372,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2990,665,3133,0,0,0,2659,1384,2781,0,0,728,3124,0,0,117,1881,0
2026-04-02 13:02:29.401,1888.407733973,1775106149401,right_insole,右鞋垫,FF:25:02:05:18:F3,2,3739,2075,2747,0,0,0,3117,2391,2463,0,0,10,3416,244,0,0,1867,0
2026-04-02 13:02:29.462,1888.468670178,1775106149462,right_insole,右鞋垫,FF:25:02:05:18:F3,2,2503,3318,2274,0,0,0,2146,3054,2162,0,0,0,2485,168,0,0,1350,0
2026-04-02 13:02:29.551,1888.55749812,1775106149551,right_insole,右鞋垫,FF:25:02:05:18:F3,2,824,1137,1953,0,0,0,650,1338,1967,0,0,0,965,0,0,0,479,0
2026-04-02 13:02:29.582,1888.588571057,1775106149582,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2173,0,0,0,0,0,2195,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.612,1888.618583044,1775106149612,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2183,0,0,0,0,0,2209,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.702,1888.708670677,1775106149702,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2221,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.732,1888.738655215,1775106149732,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2195,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.791,1888.797519569,1775106149791,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2174,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.852,1888.858624793,1775106149852,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,2144,0,0,0,0,0,2277,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.881,1888.887211767,1775106149881,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,1983,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:29.941,1888.947634845,1775106149941,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,1987,0,0,0,0,0,2125,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:30.001,1889.007404952,1775106150001,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,3714,340,0,0,0,0,4264,252,0,0,0,0,0,0,0,0
2026-04-02 13:02:30.061,1889.067520706,1775106150061,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8717,3165,0,0,0,0,9451,3570,0,0,0,0,0,0,0,0
2026-04-02 13:02:30.092,1889.09854464,1775106150092,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,8428,3923,0,0,0,0,8970,4116,334,0,0,0,624,0,0,0
2026-04-02 13:02:30.152,1889.158594879,1775106150152,right_insole,右鞋垫,FF:25:02:05:18:F3,2,0,0,7539,3579,0,0,207,0,8126,3871,916,551,726,0,1097,168,262,0
2026-04-02 13:02:30.182,1889.188612162,1775106150182,right_insole,右鞋垫,FF:25:02:05:18:F3,2,193,0,6759,3066,0,0,823,0,7244,3233,1156,981,1199,0,1211,379,546,0
2026-04-02 13:02:30.241,1889.247348314,1775106150241,right_insole,右鞋垫,FF:25:02:05:18:F3,2,875,0,5428,2163,0,0,1317,0,5691,2189,1037,1364,1734,0,1084,697,939,0
2026-04-02 13:02:30.302,1889.308542635,1775106150302,right_insole,右鞋垫,FF:25:02:05:18:F3,2,1176,0,4753,1697,0,115,1534,0,5016,1675,1001,1478,1914,0,1022,732,1084,0
