local_time,arrival_time_monotonic,timestamp_ms,role,role_label,mac_address,foot_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
2026-04-02 13:02:22.526,1881.53283924,1775106142526,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,3347,0,0,0,0,0,3537,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:22.587,1881.59299495,1775106142586,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,6700,0,0,0,0,0,7535,0,0,0,0,0,0,0,0,0
2026-04-02 13:02:22.616,1881.622344738,1775106142616,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,7981,0,0,0,0,0,8741,0,1013,0,0,0,1014,107,0,0
2026-04-02 13:02:22.676,1881.682387058,1775106142676,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,7742,0,0,0,0,0,8357,0,1571,0,0,0,5966,1011,77,0
2026-04-02 13:02:22.736,1881.742496915,1775106142736,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,6522,0,0,0,0,0,7438,0,1951,600,721,0,6358,1785,1136,0
2026-04-02 13:02:22.887,1881.893424689,1775106142887,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,4849,0,0,0,349,0,5633,0,1892,1353,1649,0,6265,1865,1757,0
2026-04-02 13:02:22.887,1881.893541591,1775106142887,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,3643,0,0,348,847,0,4295,0,1845,1790,2246,0,5763,1674,1954,0
2026-04-02 13:02:22.947,1881.953415457,1775106142947,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,2810,0,0,1373,0,1741,3361,0,2356,2652,2073,0,5322,1634,1966,0
2026-04-02 13:02:23.006,1882.012353012,1775106143006,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,2647,166,0,1335,1543,1153,2986,166,0,2813,3160,0,194,1194,1681,0
2026-04-02 13:02:23.006,1882.012472904,1775106143006,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,2322,1572,2104,0,0,1000,2052,2144,2715,0,144,1781,3175,0,281,1105,2248,0
2026-04-02 13:02:23.066,1882.072956933,1775106143066,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,3371,3262,1617,0,0,127,2711,3423,2427,0,0,348,3415,0,3957,535,2612,0
2026-04-02 13:02:23.096,1882.102303589,1775106143096,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,3703,4806,1141,0,0,0,2706,4544,1994,0,0,0,2749,0,0,0,1648,0
2026-04-02 13:02:23.157,1882.163473911,1775106143157,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,2375,4323,878,0,0,0,1426,3731,1528,0,0,0,1375,0,3412,0,640,0
2026-04-02 13:02:23.216,1882.222321014,1775106143216,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,1087,1691,746,0,0,0,333,1761,1298,0,0,0,431,0,0,0,0,0
