local_time,arrival_time_monotonic,timestamp_us,role,role_label,mac_address,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-04-02 13:02:22.133,1881.138920189,619944885,right_foot,右脚,D4:22:CD:00:85:22,0.8884827494621277,-0.061699774116277695,-0.4463649094104767,0.0868908241391182,-17.49574106179009,-51.48569159713862,19.65803954988499,-0.052917204797267914,0.008237138390541077,-0.044003624469041824,-0.011826046742498875,0.005161039996892214,-0.008212955668568611
2026-04-02 13:02:22.162,1881.168354855,619978219,right_foot,右脚,D4:22:CD:00:85:22,0.8906817436218262,-0.050411153584718704,-0.4443396329879761,0.0818973183631897,-15.16026157284791,-51.56125284264033,17.86237557223534,7.2659807205200195,-1.3590589761734009,5.951188564300537,5.361372470855713,-19.20599365234375,-0.7372527718544006
2026-04-02 13:02:22.192,1881.19866788,620011553,right_foot,右脚,D4:22:CD:00:85:22,0.8898699879646301,-0.045117612928152084,-0.4472447335720062,0.07789874821901321,-14.127509642345245,-52.08748735262137,16.93631056819675,7.3192033767700195,-1.324790358543396,5.584250450134277,6.556396484375,-24.213476181030273,-4.3021087646484375
2026-04-02 13:02:22.252,1881.258743446,620044887,right_foot,右脚,D4:22:CD:00:85:22,0.8873743414878845,-0.04050189256668091,-0.45322179794311523,0.07427550852298737,-13.365408479680228,-52.971667041246164,16.251701168833222,7.330698013305664,-1.7783252000808716,5.414700031280518,10.686962127685547,-27.906902313232422,-10.086967468261719
2026-04-02 13:02:22.282,1881.288738998,620078221,right_foot,右脚,D4:22:CD:00:85:22,0.8844022154808044,-0.03578273952007294,-0.45991310477256775,0.07093960046768188,-12.61437596817222,-53.94178586021372,15.610519331550844,7.515689373016357,-1.0994316339492798,5.37953519821167,14.0117769241333,-27.053560256958008,-16.779972076416016
2026-04-02 13:02:22.312,1881.318806236,620111555,right_foot,右脚,D4:22:CD:00:85:22,0.8814975023269653,-0.030633099377155304,-0.46633100509643555,0.06752223521471024,-11.734092705844757,-54.8853160772699,14.869601814981175,7.757101058959961,-0.3856499195098877,5.37570858001709,11.307106971740723,-25.69440269470215,-14.633528709411621
2026-04-02 13:02:22.342,1881.348574862,620144889,right_foot,右脚,D4:22:CD:00:85:22,0.8782178163528442,-0.024803176522254944,-0.4733463227748871,0.06373173743486404,-10.68512637755877,-55.91843499428478,13.984748942368428,7.513697624206543,-1.2278953790664673,5.596424579620361,9.955568313598633,-28.41715431213379,-15.391966819763184
2026-04-02 13:02:22.371,1881.377564153,620178223,right_foot,右脚,D4:22:CD:00:85:22,0.8737000823020935,-0.018685784190893173,-0.48248204588890076,0.05924808606505394,-9.55314872350569,-57.23261195633049,12.979467399041406,7.633415699005127,-0.832177996635437,6.344396114349365,8.687872886657715,-38.80855178833008,-21.029356002807617
2026-04-02 13:02:22.402,1881.408601883,620211557,right_foot,右脚,D4:22:CD:00:85:22,0.8666417002677917,-0.012811118736863136,-0.49578386545181274,0.05446495860815048,-8.530844965594065,-59.085888737247004,12.033195624983222,7.823164463043213,-0.4290209114551544,6.580495357513428,5.063838005065918,-59.16305160522461,-22.153596878051758
2026-04-02 13:02:22.431,1881.437431966,620244891,right_foot,右脚,D4:22:CD:00:85:22,0.8568670749664307,-0.007572510279715061,-0.5130699276924133,0.04980764165520668,-7.709527127296384,-61.463270515838154,11.241264008377549,8.363212585449219,-0.30193009972572327,6.772205352783203,2.180053234100342,-77.7356948852539,-19.764829635620117
2026-04-02 13:02:22.461,1881.467507141,620278225,right_foot,右脚,D4:22:CD:00:85:22,0.8429808020591736,-0.0018073756946250796,-0.5361095070838928,0.04434792324900627,-6.786684970304564,-64.64872005421363,10.32034941071355,8.551651954650879,-0.7200990319252014,7.863409519195557,1.4110661745071411,-104.15367889404297,-22.626985549926758
2026-04-02 13:02:22.522,1881.528423014,620311559,right_foot,右脚,D4:22:CD:00:85:22,0.821704089641571,0.0029854155145585537,-0.5686811208724976,0.03735557571053505,-6.073674693888109,-69.19554800999603,9.397530928387239,8.744564056396484,-0.168392613530159,8.144038200378418,-5.372193336486816,-148.91848754882812,-24.71110725402832
2026-04-02 13:02:22.553,1881.559091075,620344893,right_foot,右脚,D4:22:CD:00:85:22,0.7895010113716125,0.008802857249975204,-0.6129937171936035,0.02914339490234852,-5.023884341653071,-75.56508557858605,8.123546337729056,9.077427864074707,-0.8750033378601074,9.765262603759766,-5.982372760772705,-207.4528045654297,-28.684871673583984
2026-04-02 13:02:22.582,1881.588471347,620378227,right_foot,右脚,D4:22:CD:00:85:22,0.7396100163459778,0.019648384302854538,-0.6726138591766357,0.013478201813995838,6.605700390250745,-84.54637181227639,-3.9182149204557644,11.010607719421387,-5.102964878082275,12.147018432617188,-8.042815208435059,-292.9682922363281,-59.52048110961914
2026-04-02 13:02:22.611,1881.617577187,620411561,right_foot,右脚,D4:22:CD:00:85:22,0.678600549697876,0.039526090025901794,-0.7333650588989258,-0.010720734484493732,138.6321212117733,-83.97495362940938,-136.2946756252421,12.72888469696045,-4.70820426940918,9.698555946350098,-2.818068265914917,-329.5276794433594,-108.61127471923828
2026-04-02 13:02:22.672,1881.678463247,620444895,right_foot,右脚,D4:22:CD:00:85:22,0.6326054930686951,0.046784065663814545,-0.7720984816551208,-0.03854505717754364,148.8815503339407,-76.72038349898028,-148.20944431158998,8.44073486328125,-3.1535866260528564,4.449721813201904,-44.034507751464844,-243.41720581054688,-91.32264709472656
2026-04-02 13:02:22.672,1881.678675557,620478229,right_foot,右脚,D4:22:CD:00:85:22,0.6320335268974304,0.04459083080291748,-0.772386372089386,-0.04432515799999237,147.6558630557558,-76.50616414134907,-147.63418587762914,12.909430503845215,-8.95347785949707,6.567047595977783,-18.929262161254883,-35.96974563598633,-21.69506072998047
2026-04-02 13:02:22.701,1881.707455824,620511563,right_foot,右脚,D4:22:CD:00:85:22,0.6645934581756592,0.047809407114982605,-0.745020866394043,-0.03120773285627365,136.18152867596163,-80.85443806898725,-134.83199373603708,3.1122474670410156,-1.3383359909057617,7.577142238616943,33.65301513671875,114.66939544677734,1.4420580863952637
2026-04-02 13:02:22.731,1881.737399809,620544897,right_foot,右脚,D4:22:CD:00:85:22,0.7119184732437134,0.03395703062415123,-0.7010261416435242,-0.024117043241858482,79.77607463836134,-85.2108999001312,-78.97805237018038,3.2970550060272217,-2.598987102508545,5.472659587860107,-23.584243774414062,187.91461181640625,32.78290557861328
2026-04-02 13:02:22.762,1881.768332012,620578231,right_foot,右脚,D4:22:CD:00:85:22,0.7660112380981445,0.018742021173238754,-0.6424077749252319,-0.013716433197259903,14.918188859927534,-79.63088590178434,-14.509299522498925,4.35477876663208,0.5936437249183655,5.218621253967285,-19.823013305664062,242.41432189941406,44.10369873046875
2026-04-02 13:02:22.795,1881.801368857,620611565,right_foot,右脚,D4:22:CD:00:85:22,0.8164960145950317,-0.007771000731736422,-0.5772954821586609,-0.0020486023277044296,-1.7740826562803444,-70.51869910006842,0.966770364995683,5.902999401092529,0.8092049360275269,5.973193645477295,-46.469566345214844,253.11260986328125,74.54015350341797
2026-04-02 13:02:22.852,1881.858452317,620644899,right_foot,右脚,D4:22:CD:00:85:22,0.8646922707557678,-0.03789040818810463,-0.5008084177970886,0.0079197371378541,-8.432698331013857,-59.93870391004106,5.917991000764594,9.595636367797852,0.33028048276901245,6.417047500610352,-60.31328201293945,282.9669189453125,79.16845703125
