local_time,arrival_time_monotonic,timestamp_us,role,role_label,mac_address,quat_w,quat_x,quat_y,quat_z,euler_x,euler_y,euler_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2026-04-02 12:57:02.616,1563.621571333,300536187,right_foot,右脚,D4:22:CD:00:85:22,0.8016650080680847,0.13555440306663513,-0.4028392434120178,0.4203319847583771,-10.754732784868569,-49.45007616438452,60.30198249798395,-1.941896677017212,-9.001777648925781,-0.30285215377807617,-10.435816764831543,6.4345316886901855,-7.078068733215332
2026-04-02 12:57:02.646,1563.651469961,300552854,right_foot,右脚,D4:22:CD:00:85:22,0.8015838861465454,0.1356794834136963,-0.4029555916786194,0.4203348457813263,-10.752141281257199,-49.47009292738888,60.308149931424836,7.089369297027588,-1.1323834657669067,5.96997594833374,1.7227933406829834,-1.0126620531082153,1.169533371925354
2026-04-02 12:57:02.676,1563.681489409,300586188,right_foot,右脚,D4:22:CD:00:85:22,0.8014220595359802,0.13591966032981873,-0.403072327375412,0.4204540252685547,-10.744657326195641,-49.495748465666814,60.33047767374264,7.1013031005859375,-1.13226318359375,5.97731351852417,1.717162013053894,-1.0468807220458984,1.1034624576568604
2026-04-02 12:57:02.706,1563.711447034,300619522,right_foot,右脚,D4:22:CD:00:85:22,0.8012836575508118,0.13614675402641296,-0.4030570089817047,0.4206586182117462,-10.731182274536444,-49.505521724242854,60.356416120962855,7.103623867034912,-1.13211190700531,5.990198135375977,1.7334709167480469,-1.0614992380142212,1.1413564682006836
2026-04-02 12:57:02.736,1563.741530913,300652856,right_foot,右脚,D4:22:CD:00:85:22,0.801148533821106,0.13634037971496582,-0.40307143330574036,0.42083942890167236,-10.723278299624223,-49.51667385406062,60.382238428054336,7.106452941894531,-1.1406303644180298,5.971713066101074,1.6884373426437378,-1.0473802089691162,1.1099166870117188
2026-04-02 12:57:02.766,1563.771542025,300686190,right_foot,右脚,D4:22:CD:00:85:22,0.8009740114212036,0.1365392953157425,-0.40313076972961426,0.4210503399372101,-10.722201898996769,-49.53250229690296,60.41745915231793,7.103719711303711,-1.1360148191452026,5.976385116577148,1.6504793167114258,-1.0350092649459839,1.1206612586975098
2026-04-02 12:57:02.796,1563.801532408,300719524,right_foot,右脚,D4:22:CD:00:85:22,0.8007299900054932,0.13682518899440765,-0.4031698703765869,0.42138418555259705,-10.718074406883217,-49.54997848020787,60.46932955339527,7.1142897605896,-1.122168779373169,5.977169513702393,1.7392913103103638,-1.0176887512207031,1.1718227863311768
2026-04-02 12:57:02.826,1563.831490645,300752858,right_foot,右脚,D4:22:CD:00:85:22,0.8005232810974121,0.13709096610546112,-0.4032343924045563,0.4216286242008209,-10.711982941583452,-49.57009209162334,60.50837094261054,7.101317405700684,-1.127690076828003,5.969429016113281,1.679677963256836,-1.0588099956512451,1.132071852684021
2026-04-02 12:57:02.886,1563.89160118,300786192,right_foot,右脚,D4:22:CD:00:85:22,0.800335168838501,0.1373138278722763,-0.40331676602363586,0.4218342900276184,-10.710115392025774,-49.58994070471552,60.54390798330883,7.105498790740967,-1.1283009052276611,5.988375663757324,1.6416300535202026,-1.0531749725341797,1.2066303491592407
2026-04-02 12:57:02.916,1563.921666356,300819526,right_foot,右脚,D4:22:CD:00:85:22,0.8001245856285095,0.13757960498332977,-0.40337979793548584,0.4220868647098541,-10.704583899702584,-49.60980531281133,60.584330429340746,7.104963302612305,-1.1362144947052002,5.971822261810303,1.6990153789520264,-1.0694775581359863,1.1480157375335693
2026-04-02 12:57:02.946,1563.951448663,300852860,right_foot,右脚,D4:22:CD:00:85:22,0.799958348274231,0.13777408003807068,-0.4034215211868286,0.4222988486289978,-10.702305980868964,-49.62351771336466,60.61840366581611,7.0984787940979,-1.1353356838226318,5.978006362915039,1.6066173315048218,-0.8780673146247864,1.1665719747543335
2026-04-02 12:57:02.976,1563.981351736,300886194,right_foot,右脚,D4:22:CD:00:85:22,0.7997537851333618,0.13803742825984955,-0.4034547209739685,0.4225686192512512,-10.695213872228415,-49.639871969673685,60.65927895054196,7.1035614013671875,-1.1426961421966553,5.979547023773193,1.7508363723754883,-0.9485920667648315,1.1207895278930664
2026-04-02 12:57:03.036,1564.041226626,300919528,right_foot,右脚,D4:22:CD:00:85:22,0.7995537519454956,0.13829417526721954,-0.40349289774894714,0.42282652854919434,-10.688561774902597,-49.6565132113841,60.69879793829502,7.104055881500244,-1.1224467754364014,5.978490829467773,1.7389905452728271,-0.9574925303459167,1.1070290803909302
2026-04-02 12:57:03.036,1564.041371512,300952862,right_foot,右脚,D4:22:CD:00:85:22,0.7993671894073486,0.1385304033756256,-0.4035780131816864,0.4230206608772278,-10.684492066740374,-49.67767779610243,60.73209540870562,7.101064682006836,-1.1295905113220215,5.980179309844971,1.6736140251159668,-1.0999054908752441,1.1149945259094238
