local_time,arrival_time_monotonic,timestamp_ms,role,role_label,mac_address,foot_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
2026-04-02 12:57:02.950,1563.955976463,1775105822950,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2675,146,0,0,0,0,3654,0,0,0
2026-04-02 12:57:02.981,1563.986459514,1775105822981,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,145,0,0,0,0,3656,0,0,0
2026-04-02 12:57:03.041,1564.046285075,1775105823041,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1868,0,0,0,0,0,2675,146,0,0,0,0,3656,0,0,0
2026-04-02 12:57:03.131,1564.136182248,1775105823131,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2675,146,0,0,0,0,3667,0,0,0
2026-04-02 12:57:03.161,1564.166231736,1775105823161,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2675,146,0,0,0,0,3640,0,0,0
2026-04-02 12:57:03.191,1564.196313379,1775105823191,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1878,0,0,0,0,0,2674,157,0,0,0,0,3642,0,0,0
2026-04-02 12:57:03.251,1564.256150945,1775105823251,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2672,156,0,0,0,0,3657,0,0,0
2026-04-02 12:57:03.311,1564.31618546,1775105823311,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3654,0,0,0
2026-04-02 12:57:03.371,1564.376355843,1775105823371,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3593,0,0,0
2026-04-02 12:57:03.401,1564.406431712,1775105823401,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3607,0,0,0
2026-04-02 12:57:03.461,1564.46627315,1775105823461,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1844,0,0,0,0,0,2674,145,0,0,0,0,3656,0,0,0
2026-04-02 12:57:03.521,1564.526253916,1775105823521,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1878,0,0,0,0,0,2674,157,0,0,0,0,3618,0,0,0
2026-04-02 12:57:03.551,1564.556248755,1775105823551,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,145,0,0,0,0,3642,0,0,0
2026-04-02 12:57:03.611,1564.616590836,1775105823611,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3664,0,0,0
2026-04-02 12:57:03.672,1564.677326754,1775105823672,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3630,0,0,0
2026-04-02 12:57:03.731,1564.736311505,1775105823731,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,157,0,0,0,0,3656,0,0,0
2026-04-02 12:57:03.761,1564.766447352,1775105823761,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2674,145,0,0,0,0,3654,0,0,0
2026-04-02 12:57:03.821,1564.82646515,1775105823821,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2639,145,0,0,0,0,3669,0,0,0
2026-04-02 12:57:03.881,1564.886472441,1775105823881,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1880,0,0,0,0,0,2640,158,0,0,0,0,3664,0,0,0
2026-04-02 12:57:03.941,1564.946187401,1775105823941,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2651,145,0,0,0,0,3677,0,0,0
2026-04-02 12:57:03.971,1564.976228947,1775105823971,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2675,158,0,0,0,0,3595,0,0,0
2026-04-02 12:57:04.030,1565.036065026,1775105824030,left_insole,左鞋垫,FF:25:02:05:1A:4B,1,0,0,1867,0,0,0,0,0,2675,146,0,0,0,0,3654,0,0,0
